,X,Y,Z
254,39.093,33.121,208.203
255,39.093,33.221,208.203
256,39.093,33.321,208.203
257,39.093,33.42,208.203
258,39.093,33.52,208.203
259,39.093,33.62,208.203
260,39.093,33.72,208.203
261,39.093,33.819,208.203
262,39.093,33.919,208.203
263,39.093,34.019,208.203
264,39.093,34.119,208.203
265,39.093,34.218,208.203
266,39.093,34.318,208.203
267,39.093,34.418,208.203
268,39.093,34.518,208.203
269,39.093,34.717,208.203
270,39.093,34.817,208.203
271,39.197,34.863,208.481
272,39.197,35.063,208.481
273,39.197,35.163,208.481
274,39.197,35.263,208.481
275,39.093,35.416,208.203
276,39.197,35.563,208.481
277,39.197,35.662,208.481
278,39.197,35.862,208.481
279,39.197,35.962,208.481
280,39.197,36.062,208.481
281,39.197,36.162,208.481
282,39.197,36.262,208.481
283,39.197,36.362,208.481
284,39.197,36.462,208.481
285,39.197,36.562,208.481
286,39.197,36.661,208.481
287,39.197,36.861,208.481
288,39.301,37.01,208.759
289,39.301,37.21,208.759
290,39.301,37.411,208.759
291,39.301,37.511,208.759
292,39.301,37.611,208.759
293,39.301,37.711,208.759
294,39.301,37.811,208.759
295,39.301,37.911,208.759
296,39.301,38.011,208.759
297,39.301,38.111,208.759
298,39.301,38.211,208.759
299,39.301,38.311,208.759
300,39.301,38.411,208.759
301,39.301,38.511,208.759
302,39.301,38.611,208.759
303,39.301,38.711,208.759
304,39.301,38.811,208.759
305,39.301,38.911,208.759
306,39.301,39.011,208.759
307,39.301,39.111,208.759
308,39.301,39.211,208.759
309,39.301,39.311,208.759
310,39.301,39.411,208.759
