,X,Y,Z
0,23.565,1.467,204.13
1,23.565,1.565,204.13
2,23.665,1.567,204.397
3,23.665,1.665,204.397
4,23.665,1.861,204.397
5,23.665,2.057,204.397
6,23.665,2.155,204.397
7,23.665,2.253,204.397
8,23.665,2.351,204.397
9,23.665,2.546,204.397
10,23.665,2.742,204.397
11,23.665,2.84,204.397
12,23.665,2.938,204.397
13,23.765,2.942,204.664
14,23.765,3.138,204.664
15,23.765,3.236,204.664
16,23.765,3.334,204.664
17,23.765,3.432,204.664
18,23.765,3.53,204.664
19,23.765,3.628,204.664
20,23.765,3.727,204.664
21,23.765,3.825,204.664
22,23.765,3.923,204.664
23,23.765,4.021,204.664
24,23.765,4.119,204.664
25,23.765,4.217,204.664
26,23.765,4.315,204.664
27,23.765,4.413,204.664
28,23.765,4.511,204.664
29,23.765,4.609,204.664
30,23.765,4.707,204.664
31,23.866,4.812,204.932
32,23.866,5.008,204.932
33,23.866,5.204,204.932
34,23.866,5.303,204.932
35,23.866,5.401,204.932
36,23.866,5.499,204.932
37,23.866,5.695,204.932
38,23.866,5.793,204.932
39,23.866,5.892,204.932
40,23.866,5.99,204.932
41,23.866,6.088,204.932
42,23.866,6.186,204.932
43,23.966,6.194,205.201
44,23.966,6.293,205.201
45,23.966,6.391,205.201
46,23.966,6.489,205.201
47,23.966,6.588,205.201
48,23.966,6.686,205.201
49,23.966,6.784,205.201
50,23.966,6.883,205.201
51,23.966,6.981,205.201
52,23.966,7.079,205.201
53,23.966,7.178,205.201
54,23.966,7.276,205.201
55,23.966,7.374,205.201
56,23.966,7.473,205.201
57,23.966,7.571,205.201
58,23.966,7.669,205.201
59,23.966,7.768,205.201
60,23.966,7.866,205.201
61,23.966,8.161,205.201
62,24.068,8.467,205.47
63,24.068,8.565,205.47
64,24.068,8.762,205.47
65,23.966,8.849,205.201
66,23.966,8.947,205.201
67,23.966,9.046,205.201
68,24.068,9.058,205.47
69,24.068,9.156,205.47
70,24.068,9.353,205.47
71,24.068,9.451,205.47
72,24.068,9.55,205.47
73,24.068,9.648,205.47
74,24.068,9.747,205.47
75,24.068,9.845,205.47
76,24.068,9.944,205.47
77,24.068,10.042,205.47
78,24.068,10.141,205.47
79,24.068,10.239,205.47
80,24.068,10.338,205.47
81,24.068,10.436,205.47
82,24.068,10.534,205.47
83,24.068,10.633,205.47
84,24.068,10.731,205.47
85,24.068,10.83,205.47
86,24.068,10.928,205.47
87,24.068,11.027,205.47
88,24.068,11.125,205.47
89,24.068,11.224,205.47
90,24.068,11.322,205.47
91,24.068,11.42,205.47
92,24.068,11.519,205.47
93,24.068,11.617,205.47
94,24.068,11.716,205.47
95,24.068,11.814,205.47
96,24.068,12.208,205.47
97,24.169,12.224,205.74
98,24.169,12.421,205.74
99,24.169,12.52,205.74
100,24.169,12.618,205.74
101,24.169,12.717,205.74
102,24.169,12.816,205.74
103,24.169,12.914,205.74
104,24.169,13.013,205.74
105,24.169,13.111,205.74
106,24.169,13.21,205.74
107,24.169,13.309,205.74
108,24.169,13.407,205.74
109,24.27,13.523,206.011
110,24.27,13.721,206.011
111,24.27,13.82,206.011
112,24.27,14.017,206.011
113,24.27,14.116,206.011
114,24.27,14.214,206.011
115,24.27,14.313,206.011
116,24.27,14.412,206.011
117,24.27,14.511,206.011
118,24.27,14.609,206.011
119,24.27,14.708,206.011
120,24.27,14.807,206.011
121,24.27,14.905,206.011
122,24.27,15.004,206.011
123,24.27,15.103,206.011
124,24.372,15.222,206.283
125,24.372,15.32,206.283
126,24.372,15.419,206.283
127,24.372,15.617,206.283
128,24.372,15.716,206.283
129,24.372,15.815,206.283
130,24.372,15.914,206.283
131,24.372,16.012,206.283
132,24.372,16.111,206.283
133,24.372,16.21,206.283
134,24.372,16.309,206.283
135,24.372,16.408,206.283
136,24.372,16.507,206.283
137,24.372,16.605,206.283
138,24.372,16.803,206.283
139,24.372,17.001,206.283
140,24.474,17.122,206.555
141,24.474,17.221,206.555
142,24.474,17.419,206.555
143,24.474,17.518,206.555
144,24.474,17.617,206.555
145,24.474,17.716,206.555
146,24.474,17.815,206.555
147,24.474,17.914,206.555
148,24.474,18.013,206.555
149,24.474,18.112,206.555
150,24.474,18.211,206.555
151,24.474,18.31,206.555
152,24.474,18.409,206.555
153,24.474,18.508,206.555
154,24.474,18.607,206.555
155,24.474,18.706,206.555
156,24.474,18.805,206.555
157,24.474,18.904,206.555
158,24.474,19.003,206.555
159,24.577,19.127,206.828
160,24.577,19.226,206.828
161,24.577,19.325,206.828
162,24.577,19.424,206.828
163,24.577,19.523,206.828
164,24.577,19.721,206.828
165,24.577,19.92,206.828
166,24.577,20.019,206.828
167,24.577,20.316,206.828
168,24.577,20.415,206.828
169,24.679,20.541,207.101
170,24.679,20.641,207.101
171,24.679,20.74,207.101
172,24.679,20.839,207.101
173,24.679,20.938,207.101
174,24.679,21.038,207.101
175,24.679,21.137,207.101
176,24.679,21.236,207.101
177,24.679,21.335,207.101
178,24.679,21.435,207.101
179,24.679,21.732,207.101
180,24.577,21.803,206.828
181,24.372,21.844,206.283
182,24.474,21.873,206.555
183,24.577,22.1,206.828
184,24.679,22.129,207.101
185,24.679,22.228,207.101
186,24.679,22.328,207.101
187,24.679,22.427,207.101
188,24.679,22.526,207.101
189,24.679,22.625,207.101
190,24.679,22.725,207.101
191,24.679,22.824,207.101
192,24.679,22.923,207.101
193,24.679,23.022,207.101
194,24.679,23.419,207.101
195,24.782,23.45,207.376
196,24.782,23.55,207.376
197,24.782,23.748,207.376
198,24.782,23.848,207.376
199,24.782,23.947,207.376
200,24.782,24.046,207.376
201,24.782,24.146,207.376
202,24.782,24.245,207.376
203,24.782,24.345,207.376
204,24.782,24.444,207.376
205,24.782,24.543,207.376
206,24.782,24.742,207.376
207,24.782,24.941,207.376
208,24.782,25.04,207.376
209,24.885,25.073,207.651
210,24.885,25.173,207.651
211,24.885,25.272,207.651
212,24.885,25.471,207.651
213,24.885,25.571,207.651
214,24.885,25.67,207.651
215,24.885,25.77,207.651
216,24.885,25.869,207.651
217,24.885,25.969,207.651
218,24.885,26.068,207.651
219,24.885,26.168,207.651
220,24.885,26.267,207.651
221,24.782,26.332,207.376
222,24.782,26.431,207.376
223,24.782,26.531,207.376
224,24.885,26.566,207.651
225,24.885,26.765,207.651
226,24.885,26.864,207.651
227,24.989,27.0,207.927
228,24.989,27.099,207.927
229,24.989,27.298,207.927
230,24.989,27.498,207.927
231,24.989,27.597,207.927
232,24.885,27.66,207.651
233,24.989,27.697,207.927
234,24.885,27.859,207.651
235,24.885,27.959,207.651
236,24.885,28.058,207.651
237,24.885,28.158,207.651
238,24.885,28.257,207.651
239,24.885,28.357,207.651
240,24.885,28.456,207.651
241,24.885,28.556,207.651
242,24.885,28.655,207.651
243,24.885,28.954,207.651
244,24.989,29.191,207.927
245,24.989,29.49,207.927
246,24.989,29.59,207.927
247,24.989,29.69,207.927
248,24.989,29.789,207.927
249,24.989,29.889,207.927
250,24.989,29.988,207.927
251,24.989,30.088,207.927
252,24.989,30.188,207.927
253,24.989,30.287,207.927
254,24.989,30.387,207.927
255,24.989,30.487,207.927
256,24.989,30.586,207.927
257,24.989,30.686,207.927
258,24.989,30.786,207.927
259,24.989,30.885,207.927
260,24.989,30.985,207.927
261,24.989,31.184,207.927
262,24.989,31.284,207.927
263,25.093,31.425,208.203
264,25.093,31.625,208.203
265,25.093,31.824,208.203
266,25.093,31.924,208.203
267,25.093,32.024,208.203
268,25.093,32.123,208.203
269,25.093,32.223,208.203
270,25.093,32.323,208.203
271,25.093,32.423,208.203
272,25.093,32.522,208.203
273,25.093,32.622,208.203
274,25.197,32.666,208.481
275,25.197,32.766,208.481
276,25.197,32.865,208.481
277,25.197,32.965,208.481
278,25.197,33.065,208.481
279,25.197,33.165,208.481
280,25.197,33.265,208.481
281,25.197,33.365,208.481
282,25.197,33.465,208.481
283,25.197,33.665,208.481
284,25.301,34.11,208.759
285,25.301,34.31,208.759
286,25.301,34.41,208.759
287,25.301,34.51,208.759
288,25.197,34.564,208.481
289,25.197,34.763,208.481
290,25.197,34.863,208.481
291,25.197,34.963,208.481
292,25.197,35.063,208.481
293,25.197,35.163,208.481
294,25.197,35.263,208.481
295,25.197,35.363,208.481
296,25.197,35.463,208.481
297,25.197,35.662,208.481
298,25.301,35.81,208.759
299,25.301,35.91,208.759
300,25.301,36.01,208.759
301,25.301,36.11,208.759
302,25.301,36.21,208.759
303,25.301,36.31,208.759
304,25.301,36.41,208.759
305,25.301,36.51,208.759
306,25.301,36.61,208.759
307,25.301,36.71,208.759
308,25.405,36.86,209.037
309,25.405,37.06,209.037
310,25.405,37.16,209.037
311,25.405,37.36,209.037
312,25.405,37.561,209.037
313,25.405,37.761,209.037
314,25.301,37.911,208.759
315,25.301,38.211,208.759
316,25.301,38.411,208.759
317,25.405,38.662,209.037
318,25.405,38.763,209.037
319,25.51,38.915,209.317
320,25.51,39.115,209.317
321,25.51,39.316,209.317
322,25.51,39.416,209.317
323,25.405,39.464,209.037
