,X,Y,Z
0,9.665,1.469,204.397
1,9.765,1.471,204.664
2,9.765,1.569,204.664
3,9.765,1.667,204.664
4,9.765,1.765,204.664
5,9.765,1.863,204.664
6,9.765,1.961,204.664
7,9.765,2.059,204.664
8,9.765,2.157,204.664
9,9.765,2.256,204.664
10,9.765,2.354,204.664
11,9.866,2.455,204.932
12,9.866,2.651,204.932
13,9.866,2.848,204.932
14,9.866,2.946,204.932
15,9.866,3.044,204.932
16,9.866,3.142,204.932
17,9.866,3.339,204.932
18,9.966,3.638,205.201
19,9.966,3.835,205.201
20,9.966,3.933,205.201
21,9.966,4.031,205.201
22,9.966,4.13,205.201
23,9.966,4.228,205.201
24,9.966,4.326,205.201
25,9.966,4.425,205.201
26,9.966,4.523,205.201
27,9.966,4.621,205.201
28,9.966,4.72,205.201
29,9.966,4.818,205.201
30,9.966,4.916,205.201
31,9.966,5.014,205.201
32,9.966,5.113,205.201
33,9.966,5.211,205.201
34,9.966,5.309,205.201
35,9.966,5.408,205.201
36,9.966,5.506,205.201
37,9.966,5.604,205.201
38,9.966,5.703,205.201
39,9.966,5.801,205.201
40,9.966,5.899,205.201
41,9.966,5.998,205.201
42,9.966,6.096,205.201
43,9.966,6.194,205.201
44,9.966,6.293,205.201
45,9.966,6.391,205.201
46,9.966,6.489,205.201
47,9.966,6.588,205.201
48,9.966,6.686,205.201
49,9.966,6.784,205.201
50,9.966,6.883,205.201
51,9.966,6.981,205.201
52,9.966,7.079,205.201
53,10.068,7.089,205.47
54,10.068,7.285,205.47
55,10.068,7.482,205.47
56,10.068,7.679,205.47
57,9.966,7.768,205.201
58,9.966,7.866,205.201
59,9.966,7.964,205.201
60,10.068,8.172,205.47
61,10.068,8.368,205.47
62,10.068,8.467,205.47
63,10.068,8.664,205.47
64,10.068,9.058,205.47
65,10.169,9.07,205.74
66,10.169,9.267,205.74
67,10.169,9.365,205.74
68,10.169,9.464,205.74
69,10.169,9.562,205.74
70,10.169,9.661,205.74
71,10.169,9.76,205.74
72,10.169,9.858,205.74
73,10.169,9.957,205.74
74,10.169,10.055,205.74
75,10.169,10.154,205.74
76,10.169,10.253,205.74
77,10.169,10.351,205.74
78,10.169,10.45,205.74
79,10.169,10.548,205.74
80,10.169,10.647,205.74
81,10.169,10.745,205.74
82,10.169,10.844,205.74
83,10.169,10.943,205.74
84,10.169,11.041,205.74
85,10.169,11.238,205.74
86,10.27,11.648,206.011
87,10.27,11.845,206.011
88,10.27,11.944,206.011
89,10.27,12.043,206.011
90,10.27,12.142,206.011
91,10.27,12.24,206.011
92,10.27,12.339,206.011
93,10.27,12.438,206.011
94,10.27,12.536,206.011
95,10.27,12.734,206.011
96,10.27,12.833,206.011
97,10.27,12.931,206.011
98,10.372,12.948,206.283
99,10.372,13.146,206.283
100,10.372,13.245,206.283
101,10.372,13.344,206.283
102,10.372,13.442,206.283
103,10.372,13.541,206.283
104,10.372,13.64,206.283
105,10.372,13.739,206.283
106,10.372,13.838,206.283
107,10.372,13.937,206.283
108,10.372,14.036,206.283
109,10.372,14.134,206.283
110,10.372,14.233,206.283
111,10.372,14.431,206.283
112,10.372,14.629,206.283
113,10.474,14.747,206.555
114,10.474,14.846,206.555
115,10.474,15.044,206.555
116,10.474,15.143,206.555
117,10.474,15.242,206.555
118,10.474,15.341,206.555
119,10.474,15.44,206.555
120,10.474,15.539,206.555
121,10.474,15.638,206.555
122,10.474,15.737,206.555
123,10.474,15.836,206.555
124,10.577,16.154,206.828
125,10.577,16.253,206.828
126,10.474,16.33,206.555
127,10.474,16.429,206.555
128,10.474,16.627,206.555
129,10.474,16.726,206.555
130,10.474,16.825,206.555
131,10.474,16.924,206.555
132,10.474,17.023,206.555
133,10.474,17.122,206.555
134,10.474,17.221,206.555
135,10.474,17.32,206.555
136,10.474,17.419,206.555
137,10.474,17.518,206.555
138,10.474,17.716,206.555
139,10.577,17.739,206.828
140,10.577,18.136,206.828
141,10.577,18.235,206.828
142,10.577,18.334,206.828
143,10.577,18.433,206.828
144,10.577,18.532,206.828
145,10.577,18.631,206.828
146,10.577,18.73,206.828
147,10.577,18.83,206.828
148,10.577,18.929,206.828
149,10.577,19.028,206.828
150,10.679,19.152,207.101
151,10.679,19.351,207.101
152,10.679,19.549,207.101
153,10.679,19.648,207.101
154,10.679,19.748,207.101
155,10.679,19.847,207.101
156,10.679,19.946,207.101
157,10.679,20.045,207.101
158,10.679,20.145,207.101
159,10.679,20.244,207.101
160,10.679,20.343,207.101
161,10.679,20.442,207.101
162,10.679,20.541,207.101
163,10.679,20.641,207.101
164,10.679,20.74,207.101
165,10.679,20.839,207.101
166,10.679,20.938,207.101
167,10.679,21.038,207.101
168,10.679,21.137,207.101
169,10.679,21.236,207.101
170,10.679,21.335,207.101
171,10.679,21.435,207.101
172,10.679,21.534,207.101
173,10.679,21.633,207.101
174,10.679,21.732,207.101
175,10.679,21.831,207.101
176,10.679,21.931,207.101
177,10.679,22.03,207.101
178,10.679,22.129,207.101
179,10.679,22.328,207.101
180,10.782,22.457,207.376
181,10.782,22.556,207.376
182,10.679,22.625,207.101
183,10.679,22.725,207.101
184,10.782,22.854,207.376
185,10.782,22.953,207.376
186,10.782,23.053,207.376
187,10.782,23.152,207.376
188,10.782,23.252,207.376
189,10.782,23.351,207.376
190,10.782,23.45,207.376
191,10.782,23.55,207.376
192,10.782,23.649,207.376
193,10.782,23.748,207.376
194,10.782,23.848,207.376
195,10.782,23.947,207.376
196,10.885,24.178,207.651
197,10.885,24.377,207.651
198,10.885,24.476,207.651
199,10.885,24.775,207.651
200,10.989,24.808,207.927
201,10.989,24.907,207.927
202,10.989,25.007,207.927
203,10.989,25.206,207.927
204,10.989,25.406,207.927
205,10.989,25.505,207.927
206,10.989,25.605,207.927
207,10.989,25.704,207.927
208,10.989,25.804,207.927
209,10.989,25.904,207.927
210,10.989,26.003,207.927
211,10.989,26.103,207.927
212,10.989,26.203,207.927
213,10.989,26.302,207.927
214,10.989,26.402,207.927
215,10.885,26.566,207.651
216,10.989,26.601,207.927
217,10.885,26.964,207.651
218,10.885,27.063,207.651
219,10.885,27.461,207.651
220,10.989,27.498,207.927
221,10.989,27.697,207.927
222,10.989,27.797,207.927
223,10.989,27.896,207.927
224,10.989,27.996,207.927
225,10.989,28.195,207.927
226,10.989,28.394,207.927
227,11.093,28.532,208.203
228,11.093,28.731,208.203
229,11.093,28.831,208.203
230,11.093,29.031,208.203
231,11.093,29.131,208.203
232,11.093,29.23,208.203
233,11.197,29.369,208.481
234,11.197,29.469,208.481
235,11.197,29.569,208.481
236,11.093,29.629,208.203
237,11.197,29.669,208.481
238,11.093,29.729,208.203
239,11.093,29.829,208.203
240,10.989,29.889,207.927
241,11.093,30.028,208.203
242,11.093,30.128,208.203
243,11.093,30.328,208.203
244,11.093,30.427,208.203
245,11.093,30.527,208.203
246,11.093,30.627,208.203
247,11.093,30.727,208.203
248,11.093,30.826,208.203
249,11.093,30.926,208.203
250,11.093,31.026,208.203
251,11.093,31.126,208.203
252,11.093,31.226,208.203
253,11.197,31.367,208.481
254,11.197,31.467,208.481
255,11.197,31.567,208.481
256,11.197,31.767,208.481
257,11.197,31.866,208.481
258,11.197,31.966,208.481
259,11.197,32.066,208.481
260,11.197,32.166,208.481
261,11.197,32.266,208.481
262,11.197,32.366,208.481
263,11.197,32.466,208.481
264,11.197,32.566,208.481
265,11.197,32.666,208.481
266,11.197,32.766,208.481
267,11.197,32.965,208.481
268,11.197,33.165,208.481
269,11.301,33.309,208.759
270,11.301,33.409,208.759
271,11.301,33.609,208.759
272,11.301,33.709,208.759
273,11.301,33.809,208.759
274,11.301,33.91,208.759
275,11.301,34.01,208.759
276,11.301,34.11,208.759
277,11.301,34.21,208.759
278,11.301,34.31,208.759
279,11.405,34.456,209.037
280,11.405,34.656,209.037
281,11.405,34.756,209.037
282,11.405,34.956,209.037
283,11.405,35.157,209.037
284,11.405,35.257,209.037
285,11.405,35.357,209.037
286,11.405,35.457,209.037
287,11.405,35.557,209.037
288,11.405,35.658,209.037
289,11.405,35.758,209.037
290,11.405,35.858,209.037
291,11.405,35.958,209.037
292,11.405,36.058,209.037
293,11.405,36.158,209.037
294,11.405,36.259,209.037
295,11.405,36.359,209.037
296,11.405,36.459,209.037
297,11.405,36.559,209.037
298,11.405,36.659,209.037
299,11.405,36.759,209.037
300,11.405,36.86,209.037
301,11.405,36.96,209.037
302,11.405,37.06,209.037
303,11.405,37.16,209.037
304,11.405,37.26,209.037
305,11.405,37.36,209.037
306,11.405,37.46,209.037
307,11.405,37.561,209.037
308,11.405,37.661,209.037
309,11.405,37.761,209.037
310,11.405,37.961,209.037
311,11.405,38.061,209.037
312,11.51,38.313,209.317
313,11.51,38.514,209.317
314,11.51,38.614,209.317
315,11.51,38.714,209.317
316,11.51,38.814,209.317
317,11.51,38.915,209.317
318,11.51,39.015,209.317
319,11.51,39.115,209.317
320,11.51,39.216,209.317
321,11.405,39.263,209.037
322,11.51,39.316,209.317
