,X,Y,Z
0,33.565,1.761,204.13
1,33.565,1.858,204.13
2,33.565,1.956,204.13
3,33.565,2.152,204.13
4,33.565,2.25,204.13
5,33.565,2.347,204.13
6,33.565,2.445,204.13
7,33.565,2.543,204.13
8,33.565,2.641,204.13
9,33.565,2.837,204.13
10,33.665,2.938,204.397
11,33.665,3.036,204.397
12,33.665,3.134,204.397
13,33.665,3.232,204.397
14,33.665,3.33,204.397
15,33.665,3.428,204.397
16,33.665,3.526,204.397
17,33.665,3.624,204.397
18,33.665,3.722,204.397
19,33.665,3.82,204.397
20,33.665,3.918,204.397
21,33.665,4.015,204.397
22,33.665,4.113,204.397
23,33.665,4.211,204.397
24,33.665,4.309,204.397
25,33.665,4.407,204.397
26,33.665,4.505,204.397
27,33.665,4.603,204.397
28,33.665,4.799,204.397
29,33.665,4.897,204.397
30,33.665,4.995,204.397
31,33.665,5.191,204.397
32,33.665,5.387,204.397
33,33.765,5.394,204.664
34,33.765,5.59,204.664
35,33.765,5.688,204.664
36,33.765,5.982,204.664
37,33.765,6.08,204.664
38,33.866,6.186,204.932
39,33.866,6.284,204.932
40,33.866,6.677,204.932
41,33.966,6.686,205.201
42,33.966,6.784,205.201
43,33.966,6.981,205.201
44,33.866,7.168,204.932
45,33.966,7.178,205.201
46,33.866,7.266,204.932
47,33.866,7.463,204.932
48,33.866,7.561,204.932
49,33.866,7.757,204.932
50,33.866,7.856,204.932
51,33.866,8.052,204.932
52,33.866,8.15,204.932
53,33.866,8.248,204.932
54,33.866,8.347,204.932
55,33.866,8.445,204.932
56,33.866,8.543,204.932
57,33.966,8.554,205.201
58,33.966,8.652,205.201
59,33.966,8.947,205.201
60,34.068,9.255,205.47
61,34.068,9.353,205.47
62,34.068,9.451,205.47
63,34.068,9.55,205.47
64,34.068,9.648,205.47
65,34.068,9.747,205.47
66,34.068,9.845,205.47
67,34.068,9.944,205.47
68,34.068,10.042,205.47
69,34.068,10.141,205.47
70,34.068,10.239,205.47
71,34.068,10.338,205.47
72,34.068,10.436,205.47
73,34.068,10.534,205.47
74,34.068,10.633,205.47
75,34.068,10.731,205.47
76,34.068,10.83,205.47
77,34.068,10.928,205.47
78,34.068,11.027,205.47
79,34.068,11.125,205.47
80,34.068,11.224,205.47
81,34.068,11.322,205.47
82,34.068,11.42,205.47
83,34.068,11.519,205.47
84,34.068,11.617,205.47
85,34.068,11.716,205.47
86,34.068,11.814,205.47
87,34.068,11.913,205.47
88,34.068,12.011,205.47
89,34.068,12.11,205.47
90,34.068,12.208,205.47
91,34.068,12.307,205.47
92,34.068,12.405,205.47
93,34.068,12.503,205.47
94,34.068,12.602,205.47
95,34.068,12.996,205.47
96,34.169,13.013,205.74
97,34.169,13.21,205.74
98,34.169,13.309,205.74
99,34.169,13.407,205.74
100,34.169,13.506,205.74
101,34.169,13.604,205.74
102,34.169,13.703,205.74
103,34.169,13.801,205.74
104,34.169,13.9,205.74
105,34.169,13.999,205.74
106,34.169,14.097,205.74
107,34.169,14.196,205.74
108,34.169,14.393,205.74
109,34.169,14.492,205.74
110,34.27,14.708,206.011
111,34.27,14.905,206.011
112,34.27,15.004,206.011
113,34.27,15.103,206.011
114,34.27,15.202,206.011
115,34.27,15.3,206.011
116,34.27,15.399,206.011
117,34.27,15.498,206.011
118,34.27,15.596,206.011
119,34.27,15.695,206.011
120,34.27,15.794,206.011
121,34.27,15.893,206.011
122,34.27,15.991,206.011
123,34.27,16.09,206.011
124,34.27,16.189,206.011
125,34.27,16.287,206.011
126,34.27,16.386,206.011
127,34.27,16.485,206.011
128,34.27,16.584,206.011
129,34.372,16.605,206.283
130,34.372,16.704,206.283
131,34.372,16.803,206.283
132,34.372,16.902,206.283
133,34.372,17.001,206.283
134,34.372,17.1,206.283
135,34.372,17.198,206.283
136,34.372,17.297,206.283
137,34.372,17.396,206.283
138,34.372,17.495,206.283
139,34.372,17.594,206.283
140,34.372,17.693,206.283
141,34.372,17.791,206.283
142,34.372,17.89,206.283
143,34.372,17.989,206.283
144,34.372,18.088,206.283
145,34.372,18.187,206.283
146,34.372,18.286,206.283
147,34.372,18.385,206.283
148,34.372,18.483,206.283
149,34.372,18.582,206.283
150,34.372,18.681,206.283
151,34.372,18.78,206.283
152,34.372,18.879,206.283
153,34.372,18.978,206.283
154,34.372,19.175,206.283
155,34.372,19.373,206.283
156,34.474,19.498,206.555
157,34.474,19.596,206.555
158,34.474,19.794,206.555
159,34.474,19.893,206.555
160,34.474,19.992,206.555
161,34.474,20.091,206.555
162,34.474,20.19,206.555
163,34.474,20.289,206.555
164,34.474,20.388,206.555
165,34.474,20.487,206.555
166,34.474,20.586,206.555
167,34.474,20.685,206.555
168,34.474,20.784,206.555
169,34.474,20.883,206.555
170,34.474,20.982,206.555
171,34.474,21.081,206.555
172,34.474,21.18,206.555
173,34.474,21.279,206.555
174,34.474,21.477,206.555
175,34.577,21.704,206.828
176,34.577,21.902,206.828
177,34.577,22.1,206.828
178,34.577,22.298,206.828
179,34.577,22.397,206.828
180,34.577,22.595,206.828
181,34.679,22.824,207.101
182,34.679,22.923,207.101
183,34.679,23.022,207.101
184,34.679,23.122,207.101
185,34.679,23.221,207.101
186,34.679,23.32,207.101
187,34.679,23.419,207.101
188,34.679,23.518,207.101
189,34.679,23.618,207.101
190,34.679,23.717,207.101
191,34.679,23.816,207.101
192,34.577,23.983,206.828
193,34.679,24.015,207.101
194,34.577,24.181,206.828
195,34.679,24.213,207.101
196,34.679,24.312,207.101
197,34.679,24.412,207.101
198,34.679,24.511,207.101
199,34.679,24.61,207.101
200,34.679,24.709,207.101
201,34.679,24.809,207.101
202,34.679,24.908,207.101
203,34.679,25.007,207.101
204,34.679,25.106,207.101
205,34.679,25.205,207.101
206,34.679,25.305,207.101
207,34.679,25.404,207.101
208,34.679,25.801,207.101
209,34.782,25.835,207.376
210,34.782,25.934,207.376
211,34.782,26.133,207.376
212,34.782,26.332,207.376
213,34.782,26.531,207.376
214,34.782,26.63,207.376
215,34.885,26.665,207.651
216,34.885,26.765,207.651
217,34.885,26.864,207.651
218,34.885,27.163,207.651
219,34.885,27.262,207.651
220,34.885,27.461,207.651
221,34.782,27.624,207.376
222,34.782,27.723,207.376
223,34.782,27.922,207.376
224,34.782,28.12,207.376
225,34.782,28.22,207.376
