,X,Y,Z
0,57.765,1.373,204.664
1,57.765,1.569,204.664
2,57.765,1.667,204.664
3,57.765,1.765,204.664
4,57.765,1.961,204.664
5,57.866,2.062,204.932
6,57.866,2.258,204.932
7,57.866,2.455,204.932
8,57.866,2.651,204.932
9,57.866,2.848,204.932
10,57.665,2.938,204.397
11,57.765,2.942,204.664
12,57.866,3.044,204.932
13,57.866,3.142,204.932
14,57.866,3.339,204.932
15,57.866,3.437,204.932
16,57.866,3.633,204.932
17,57.866,3.731,204.932
18,57.966,3.736,205.201
19,57.966,3.933,205.201
20,57.966,4.031,205.201
21,57.966,4.13,205.201
22,57.966,4.228,205.201
23,57.966,4.326,205.201
24,57.966,4.425,205.201
25,57.966,4.523,205.201
26,57.966,4.621,205.201
27,57.966,4.72,205.201
28,57.966,4.818,205.201
29,57.966,4.916,205.201
30,57.966,5.014,205.201
31,57.966,5.113,205.201
32,57.966,5.211,205.201
33,57.966,5.309,205.201
34,57.966,5.408,205.201
35,57.966,5.506,205.201
36,57.966,5.604,205.201
37,57.966,5.703,205.201
38,57.966,5.801,205.201
39,57.966,5.899,205.201
40,57.966,5.998,205.201
41,57.966,6.096,205.201
42,57.966,6.194,205.201
43,57.966,6.293,205.201
44,57.966,6.391,205.201
45,58.068,6.596,205.47
46,58.068,6.793,205.47
47,58.068,6.892,205.47
48,58.068,7.089,205.47
49,58.068,7.187,205.47
50,58.068,7.285,205.47
51,58.068,7.384,205.47
52,58.068,7.482,205.47
53,58.068,7.581,205.47
54,58.068,7.679,205.47
55,58.068,7.778,205.47
56,58.068,7.876,205.47
57,58.068,8.073,205.47
58,58.068,8.27,205.47
59,58.068,8.368,205.47
60,58.068,8.565,205.47
61,58.169,8.675,205.74
62,58.169,8.774,205.74
63,58.169,8.872,205.74
64,58.169,8.971,205.74
65,58.169,9.07,205.74
66,58.169,9.168,205.74
67,58.169,9.267,205.74
68,58.169,9.365,205.74
69,58.169,9.661,205.74
70,58.169,9.76,205.74
71,58.27,9.871,206.011
72,58.27,9.97,206.011
73,58.27,10.069,206.011
74,58.27,10.266,206.011
75,58.169,10.45,205.74
76,58.27,10.463,206.011
77,58.169,10.548,205.74
78,58.169,10.647,205.74
79,58.169,10.844,205.74
80,58.27,10.858,206.011
81,58.27,11.056,206.011
82,58.27,11.154,206.011
83,58.27,11.352,206.011
84,58.27,11.451,206.011
85,58.27,11.549,206.011
86,58.372,11.663,206.283
87,58.372,11.762,206.283
88,58.372,11.861,206.283
89,58.372,11.96,206.283
90,58.372,12.059,206.283
91,58.372,12.158,206.283
92,58.372,12.256,206.283
93,58.372,12.355,206.283
94,58.372,12.454,206.283
95,58.372,12.553,206.283
96,58.372,12.652,206.283
97,58.372,12.751,206.283
98,58.372,12.849,206.283
99,58.372,12.948,206.283
100,58.372,13.047,206.283
101,58.372,13.146,206.283
102,58.372,13.245,206.283
103,58.372,13.344,206.283
104,58.372,13.442,206.283
105,58.372,13.64,206.283
106,58.474,13.856,206.555
107,58.474,13.955,206.555
108,58.474,14.153,206.555
109,58.474,14.252,206.555
110,58.474,14.351,206.555
111,58.474,14.45,206.555
112,58.474,14.549,206.555
113,58.474,14.648,206.555
114,58.474,14.747,206.555
115,58.474,14.846,206.555
116,58.474,14.945,206.555
117,58.474,15.044,206.555
118,58.474,15.143,206.555
119,58.474,15.242,206.555
120,58.474,15.341,206.555
121,58.474,15.44,206.555
122,58.474,15.539,206.555
123,58.474,15.638,206.555
124,58.474,15.737,206.555
125,58.474,15.836,206.555
126,58.474,15.935,206.555
127,58.474,16.033,206.555
128,58.474,16.132,206.555
129,58.474,16.231,206.555
130,58.474,16.33,206.555
131,58.474,16.429,206.555
132,58.474,16.528,206.555
133,58.474,16.627,206.555
134,58.474,16.726,206.555
135,58.474,16.825,206.555
136,58.474,16.924,206.555
137,58.474,17.023,206.555
138,58.474,17.122,206.555
139,58.474,17.221,206.555
140,58.474,17.32,206.555
141,58.474,17.419,206.555
142,58.474,17.617,206.555
143,58.474,17.815,206.555
144,58.474,17.914,206.555
145,58.474,18.013,206.555
146,58.577,18.037,206.828
147,58.577,18.235,206.828
148,58.577,18.334,206.828
149,58.577,18.433,206.828
150,58.577,18.631,206.828
151,58.679,18.755,207.101
152,58.679,18.954,207.101
153,58.679,19.053,207.101
154,58.679,19.152,207.101
155,58.679,19.251,207.101
156,58.679,19.351,207.101
157,58.679,19.45,207.101
158,58.679,19.549,207.101
159,58.679,19.648,207.101
160,58.679,19.748,207.101
161,58.679,19.847,207.101
162,58.782,19.873,207.376
163,58.782,19.972,207.376
164,58.782,20.072,207.376
165,58.782,20.171,207.376
166,58.782,20.271,207.376
167,58.782,20.37,207.376
168,58.782,20.569,207.376
169,58.782,20.668,207.376
170,58.782,20.867,207.376
171,58.782,20.966,207.376
172,58.782,21.165,207.376
173,58.679,21.236,207.101
174,58.782,21.264,207.376
175,58.679,21.534,207.101
176,58.782,21.562,207.376
177,58.782,21.662,207.376
178,58.782,21.86,207.376
179,58.782,21.96,207.376
180,58.782,22.159,207.376
181,58.782,22.258,207.376
182,58.782,22.357,207.376
183,58.782,22.457,207.376
184,58.782,22.556,207.376
185,58.782,22.655,207.376
186,58.782,22.755,207.376
187,58.782,22.854,207.376
188,58.782,22.953,207.376
189,58.782,23.053,207.376
190,58.782,23.152,207.376
191,58.782,23.252,207.376
192,58.782,23.351,207.376
193,58.782,23.45,207.376
194,58.782,23.55,207.376
195,58.782,23.649,207.376
196,58.782,23.748,207.376
197,58.474,23.753,206.555
198,58.679,23.816,207.101
199,58.782,23.848,207.376
200,58.885,23.979,207.651
201,58.885,24.178,207.651
202,58.885,24.277,207.651
203,58.885,24.377,207.651
204,58.885,24.576,207.651
205,58.885,24.675,207.651
206,58.885,24.775,207.651
207,58.885,24.874,207.651
208,58.885,24.974,207.651
209,58.885,25.073,207.651
210,58.885,25.173,207.651
211,58.885,25.272,207.651
212,58.885,25.372,207.651
213,58.885,25.471,207.651
214,58.885,25.869,207.651
215,58.989,25.904,207.927
216,58.989,26.103,207.927
217,58.989,26.203,207.927
218,58.989,26.302,207.927
219,58.989,26.402,207.927
220,58.989,26.601,207.927
221,58.989,26.8,207.927
222,59.093,26.936,208.203
223,58.989,27.099,207.927
224,59.093,27.135,208.203
225,58.989,27.199,207.927
226,58.989,27.398,207.927
227,58.989,27.597,207.927
228,58.989,27.697,207.927
229,58.989,27.797,207.927
230,58.989,27.896,207.927
231,58.989,27.996,207.927
232,58.989,28.096,207.927
233,58.989,28.295,207.927
234,58.989,28.494,207.927
235,58.989,28.594,207.927
236,59.093,28.632,208.203
237,59.093,28.731,208.203
238,59.093,28.931,208.203
239,59.197,28.97,208.481
240,59.197,29.069,208.481
241,59.197,29.269,208.481
242,59.197,29.369,208.481
243,59.197,29.469,208.481
244,59.301,29.608,208.759
245,59.301,29.708,208.759
246,59.301,29.808,208.759
247,59.301,29.908,208.759
248,59.301,30.008,208.759
249,59.301,30.108,208.759
250,59.301,30.208,208.759
251,59.301,30.309,208.759
252,59.301,30.409,208.759
253,59.301,30.509,208.759
254,59.197,30.568,208.481
255,59.197,30.768,208.481
256,59.197,30.868,208.481
257,59.197,30.967,208.481
258,59.197,31.067,208.481
259,59.197,31.167,208.481
260,59.197,31.267,208.481
