,X,Y,Z
84,42.096,9.881,200.214
85,42.096,9.977,200.214
86,42.096,10.073,200.214
87,42.096,10.169,200.214
88,42.096,10.265,200.214
89,42.096,10.361,200.214
90,42.096,10.457,200.214
91,42.096,10.553,200.214
92,42.096,10.649,200.214
93,42.096,10.745,200.214
94,42.096,10.841,200.214
95,42.096,10.936,200.214
96,42.096,11.032,200.214
97,42.096,11.128,200.214
98,42.096,11.224,200.214
99,42.096,11.32,200.214
100,42.096,11.416,200.214
101,42.096,11.512,200.214
102,42.096,11.608,200.214
103,42.096,11.704,200.214
104,42.096,11.8,200.214
105,42.096,11.896,200.214
106,42.096,11.992,200.214
107,42.096,12.088,200.214
108,42.096,12.184,200.214
109,42.096,12.28,200.214
110,42.096,12.375,200.214
111,42.096,12.471,200.214
112,42.096,12.567,200.214
113,42.096,12.663,200.214
114,42.096,12.759,200.214
115,42.096,12.855,200.214
116,42.096,12.951,200.214
117,42.096,13.047,200.214
118,42.096,13.143,200.214
119,42.096,13.239,200.214
120,42.096,13.335,200.214
121,42.096,13.431,200.214
122,42.096,13.527,200.214
123,42.096,13.623,200.214
124,42.096,13.719,200.214
125,42.096,14.006,200.214
126,42.192,14.216,200.47
127,42.192,14.505,200.47
128,42.289,14.619,200.727
129,42.289,14.716,200.727
130,42.385,14.831,200.985
131,42.289,14.908,200.727
132,42.385,14.927,200.985
133,42.289,15.1,200.727
134,42.192,15.177,200.47
135,42.192,15.273,200.47
136,42.192,15.369,200.47
137,42.192,15.465,200.47
138,42.192,15.561,200.47
139,42.192,15.657,200.47
140,42.192,15.753,200.47
141,42.192,15.849,200.47
142,42.192,15.945,200.47
143,42.192,16.041,200.47
144,42.192,16.138,200.47
145,42.192,16.234,200.47
146,42.192,16.33,200.47
147,42.192,16.426,200.47
148,42.192,16.522,200.47
149,42.192,16.618,200.47
150,42.192,16.714,200.47
151,42.192,16.81,200.47
152,42.192,16.906,200.47
153,42.192,17.002,200.47
154,42.192,17.098,200.47
155,42.192,17.194,200.47
156,42.192,17.29,200.47
157,42.192,17.386,200.47
158,42.192,17.482,200.47
159,42.192,17.578,200.47
160,42.192,17.674,200.47
161,42.192,17.77,200.47
162,42.192,17.867,200.47
163,42.289,17.986,200.727
164,42.289,18.082,200.727
165,42.289,18.178,200.727
166,42.579,18.248,201.503
167,42.289,18.274,200.727
168,42.289,18.37,200.727
169,42.289,18.563,200.727
170,42.192,18.731,200.47
171,42.192,18.827,200.47
172,42.192,19.019,200.47
173,42.192,19.115,200.47
174,42.192,19.211,200.47
175,42.192,19.307,200.47
176,42.192,19.403,200.47
177,42.192,19.499,200.47
178,42.192,19.596,200.47
179,42.192,19.692,200.47
180,42.192,19.788,200.47
181,42.192,19.884,200.47
182,42.192,20.076,200.47
183,42.192,20.172,200.47
184,42.192,20.364,200.47
185,42.289,20.582,200.727
186,42.289,20.679,200.727
187,42.289,20.775,200.727
188,42.289,20.871,200.727
189,42.289,20.967,200.727
190,42.289,21.063,200.727
191,42.289,21.16,200.727
192,42.289,21.256,200.727
193,42.289,21.352,200.727
194,42.289,21.448,200.727
195,42.289,21.544,200.727
196,42.289,21.64,200.727
197,42.289,21.737,200.727
198,42.289,21.833,200.727
199,42.289,21.929,200.727
200,42.289,22.025,200.727
201,42.289,22.121,200.727
202,42.289,22.218,200.727
203,42.289,22.314,200.727
204,42.289,22.41,200.727
205,42.289,22.506,200.727
206,42.289,22.602,200.727
207,42.289,22.698,200.727
208,42.289,22.795,200.727
209,42.289,22.891,200.727
210,42.289,22.987,200.727
211,42.289,23.083,200.727
212,42.289,23.179,200.727
213,42.289,23.276,200.727
214,42.289,23.372,200.727
215,42.289,23.468,200.727
216,42.289,23.564,200.727
217,42.289,23.66,200.727
218,42.289,23.756,200.727
219,42.289,23.853,200.727
220,42.289,23.949,200.727
221,42.289,24.045,200.727
222,42.289,24.141,200.727
223,42.289,24.237,200.727
224,42.289,24.333,200.727
225,42.289,24.43,200.727
226,42.289,24.526,200.727
227,42.289,24.622,200.727
228,42.289,24.814,200.727
229,42.289,24.911,200.727
230,42.385,24.943,200.985
231,42.385,25.328,200.985
232,42.385,25.424,200.985
233,42.385,25.52,200.985
234,42.385,25.617,200.985
235,42.385,25.713,200.985
236,42.385,25.809,200.985
237,42.385,25.906,200.985
238,42.385,26.002,200.985
239,42.385,26.098,200.985
240,42.385,26.195,200.985
241,42.385,26.291,200.985
242,42.385,26.387,200.985
243,42.385,26.483,200.985
244,42.385,26.58,200.985
245,42.385,26.676,200.985
246,42.385,26.772,200.985
247,42.385,26.869,200.985
248,42.385,26.965,200.985
249,42.385,27.061,200.985
250,42.385,27.158,200.985
251,42.385,27.254,200.985
252,42.385,27.35,200.985
253,42.385,27.446,200.985
254,42.385,27.543,200.985
255,42.385,27.639,200.985
256,42.385,27.832,200.985
257,42.385,28.024,200.985
258,42.385,28.121,200.985
259,42.482,28.157,201.243
260,42.482,28.253,201.243
261,42.482,28.35,201.243
262,42.482,28.542,201.243
263,42.482,28.639,201.243
264,42.482,28.735,201.243
265,42.482,28.832,201.243
266,42.482,28.928,201.243
267,42.482,29.025,201.243
268,42.482,29.121,201.243
269,42.482,29.217,201.243
270,42.482,29.314,201.243
271,42.482,29.41,201.243
272,42.482,29.507,201.243
273,42.482,29.7,201.243
274,42.385,29.758,200.985
275,42.385,29.95,200.985
276,42.385,30.047,200.985
277,42.385,30.143,200.985
278,42.385,30.239,200.985
279,42.385,30.336,200.985
280,42.385,30.432,200.985
281,42.385,30.528,200.985
282,42.385,30.624,200.985
283,42.385,30.721,200.985
284,42.385,30.913,200.985
285,42.385,31.106,200.985
286,42.385,31.202,200.985
287,42.482,31.242,201.243
288,42.482,31.339,201.243
289,42.482,31.435,201.243
290,42.482,31.628,201.243
291,42.482,31.725,201.243
292,42.482,31.821,201.243
293,42.482,31.917,201.243
294,42.482,32.014,201.243
295,42.482,32.11,201.243
296,42.482,32.207,201.243
297,42.482,32.303,201.243
298,42.482,32.4,201.243
299,42.482,32.496,201.243
300,42.482,32.592,201.243
301,42.482,32.689,201.243
302,42.482,32.785,201.243
303,42.482,32.882,201.243
304,42.482,32.978,201.243
305,42.482,33.075,201.243
306,42.482,33.267,201.243
307,42.482,33.46,201.243
308,42.482,33.557,201.243
309,42.579,33.696,201.503
310,42.482,33.749,201.243
311,42.482,33.942,201.243
312,42.482,34.039,201.243
313,42.482,34.135,201.243
314,42.482,34.232,201.243
315,42.482,34.328,201.243
316,42.482,34.424,201.243
317,42.482,34.521,201.243
318,42.482,34.617,201.243
319,42.482,34.714,201.243
320,42.482,34.81,201.243
321,42.482,34.907,201.243
322,42.482,35.003,201.243
323,42.482,35.099,201.243
324,42.482,35.196,201.243
325,42.482,35.292,201.243
326,42.482,35.389,201.243
327,42.482,35.582,201.243
328,42.579,35.724,201.503
329,42.579,35.821,201.503
330,42.579,35.917,201.503
331,42.579,36.014,201.503
332,42.482,36.064,201.243
333,42.482,36.257,201.243
334,42.482,36.353,201.243
335,42.482,36.449,201.243
336,42.482,36.546,201.243
337,42.482,36.642,201.243
338,42.482,36.739,201.243
339,42.482,36.835,201.243
340,42.482,36.932,201.243
341,42.482,37.221,201.243
342,42.482,37.317,201.243
343,42.482,37.51,201.243
344,42.579,37.655,201.503
345,42.579,37.752,201.503
346,42.677,37.897,201.762
347,43.565,38.342,204.13
348,42.872,38.092,202.284
349,42.971,38.141,202.546
350,43.069,38.19,202.808
351,43.366,38.34,203.599
352,43.565,38.44,204.13
353,42.774,38.139,202.023
354,42.774,38.236,202.023
355,42.872,38.383,202.284
356,42.579,38.331,201.503
357,42.677,38.38,201.762
358,42.971,38.529,202.546
359,42.971,38.626,202.546
360,42.482,38.474,201.243
361,42.971,38.723,202.546
362,42.289,38.472,200.727
363,42.971,38.82,202.546
364,43.069,38.871,202.808
365,42.192,38.519,200.47
366,43.069,38.968,202.808
367,42.192,38.615,200.47
368,43.168,39.116,203.071
369,43.267,39.167,203.335
370,42.096,38.661,200.214
371,43.366,39.315,203.599
372,42.0,38.708,199.958
373,43.366,39.413,203.599
