,X,Y,Z
105,8.27,13.129,206.011
106,8.27,13.227,206.011
107,8.27,13.326,206.011
108,8.27,13.425,206.011
109,8.372,13.442,206.283
110,8.372,13.541,206.283
111,8.372,13.64,206.283
112,8.372,13.739,206.283
113,8.372,13.838,206.283
114,8.372,13.937,206.283
115,8.372,14.036,206.283
116,8.372,14.134,206.283
117,8.372,14.233,206.283
118,8.372,14.332,206.283
119,8.372,14.431,206.283
120,8.372,14.53,206.283
121,8.372,14.629,206.283
122,8.372,14.727,206.283
123,8.372,14.826,206.283
124,8.372,14.925,206.283
125,8.372,15.024,206.283
126,8.474,15.044,206.555
127,8.474,15.143,206.555
128,8.474,15.341,206.555
129,8.474,15.539,206.555
130,8.474,15.638,206.555
131,8.474,15.737,206.555
132,8.474,15.836,206.555
133,8.474,15.935,206.555
134,8.474,16.033,206.555
135,8.474,16.132,206.555
136,8.474,16.231,206.555
137,8.474,16.33,206.555
138,8.474,16.429,206.555
139,8.474,16.528,206.555
140,8.474,16.726,206.555
141,8.474,16.825,206.555
142,8.474,16.924,206.555
143,8.474,17.122,206.555
144,8.474,17.32,206.555
145,8.577,17.343,206.828
146,8.577,17.442,206.828
147,8.679,17.564,207.101
148,8.679,17.763,207.101
149,8.679,17.961,207.101
150,8.679,18.061,207.101
151,8.679,18.16,207.101
152,8.679,18.358,207.101
153,8.577,18.532,206.828
154,8.577,18.631,206.828
155,8.577,18.83,206.828
156,8.577,18.929,206.828
157,8.577,19.028,206.828
158,8.679,19.152,207.101
159,8.679,19.351,207.101
160,8.679,19.549,207.101
161,8.679,19.648,207.101
162,8.679,19.748,207.101
163,8.679,19.847,207.101
164,8.679,19.946,207.101
165,8.679,20.045,207.101
166,8.679,20.145,207.101
167,8.679,20.244,207.101
168,8.679,20.343,207.101
169,8.679,20.442,207.101
170,8.679,20.541,207.101
171,8.679,20.641,207.101
172,8.679,20.74,207.101
173,8.679,20.839,207.101
174,8.679,20.938,207.101
175,8.679,21.038,207.101
176,8.679,21.137,207.101
177,8.679,21.236,207.101
178,8.679,21.335,207.101
179,8.679,21.435,207.101
180,8.679,21.633,207.101
181,8.679,21.831,207.101
182,8.782,22.059,207.376
183,8.782,22.159,207.376
184,8.782,22.258,207.376
185,8.782,22.357,207.376
186,8.782,22.457,207.376
187,8.782,22.556,207.376
188,8.782,22.655,207.376
189,8.782,22.755,207.376
190,8.782,22.854,207.376
191,8.782,22.953,207.376
192,8.782,23.053,207.376
193,8.782,23.152,207.376
194,8.782,23.55,207.376
195,8.885,23.78,207.651
196,8.885,23.879,207.651
197,8.885,23.979,207.651
198,8.885,24.078,207.651
199,8.885,24.178,207.651
200,8.885,24.277,207.651
201,8.885,24.377,207.651
202,8.885,24.476,207.651
203,8.885,24.576,207.651
204,8.885,24.675,207.651
205,8.885,25.073,207.651
206,8.989,25.107,207.927
207,8.989,25.306,207.927
208,8.989,25.406,207.927
209,8.989,25.505,207.927
210,8.989,25.605,207.927
211,8.989,25.704,207.927
212,8.989,25.804,207.927
213,8.989,25.904,207.927
214,8.989,26.003,207.927
215,8.989,26.103,207.927
216,8.989,26.203,207.927
217,8.989,26.402,207.927
218,8.989,26.601,207.927
219,8.885,26.665,207.651
220,8.989,26.701,207.927
221,8.989,27.0,207.927
222,8.989,27.099,207.927
223,8.989,27.199,207.927
224,8.989,27.298,207.927
225,8.989,27.398,207.927
226,8.989,27.498,207.927
227,8.989,27.597,207.927
228,8.989,27.697,207.927
229,8.989,27.797,207.927
230,8.989,27.896,207.927
231,8.989,27.996,207.927
232,8.989,28.195,207.927
233,8.989,28.394,207.927
234,9.093,28.532,208.203
235,9.197,28.67,208.481
236,9.197,28.77,208.481
237,9.197,28.87,208.481
238,9.197,28.97,208.481
239,9.197,29.069,208.481
240,9.197,29.169,208.481
241,9.197,29.269,208.481
242,9.197,29.369,208.481
243,9.197,29.469,208.481
244,9.197,29.569,208.481
245,9.197,29.669,208.481
246,9.197,29.769,208.481
247,9.197,29.869,208.481
248,9.197,29.968,208.481
249,9.197,30.068,208.481
250,9.197,30.168,208.481
251,9.197,30.268,208.481
252,9.197,30.368,208.481
253,9.197,30.468,208.481
254,9.197,30.568,208.481
255,9.197,30.668,208.481
256,9.197,30.768,208.481
257,9.197,30.868,208.481
258,9.197,30.967,208.481
259,9.197,31.067,208.481
260,9.197,31.167,208.481
261,9.197,31.267,208.481
262,9.197,31.367,208.481
263,9.197,31.467,208.481
264,9.197,31.567,208.481
265,9.197,31.667,208.481
266,9.197,31.767,208.481
267,9.197,31.866,208.481
268,9.197,31.966,208.481
269,9.197,32.066,208.481
270,9.197,32.266,208.481
271,9.197,32.366,208.481
272,9.197,32.566,208.481
273,9.301,32.709,208.759
274,9.301,32.809,208.759
275,9.301,32.909,208.759
276,9.301,33.009,208.759
277,9.301,33.109,208.759
278,9.301,33.209,208.759
279,9.301,33.309,208.759
280,9.301,33.409,208.759
281,9.301,33.509,208.759
282,9.301,33.709,208.759
283,9.405,33.955,209.037
284,9.405,34.155,209.037
285,9.405,34.355,209.037
286,9.405,34.456,209.037
287,9.405,34.556,209.037
288,9.405,34.656,209.037
289,9.405,34.756,209.037
290,9.405,34.856,209.037
291,9.405,34.956,209.037
292,9.405,35.057,209.037
293,9.405,35.157,209.037
294,9.405,35.257,209.037
295,9.405,35.357,209.037
296,9.405,35.457,209.037
297,9.405,35.557,209.037
298,9.405,35.658,209.037
299,9.405,35.758,209.037
300,9.405,35.858,209.037
301,9.405,35.958,209.037
302,9.405,36.058,209.037
303,9.405,36.158,209.037
304,9.405,36.259,209.037
305,9.405,36.359,209.037
306,9.405,36.459,209.037
307,9.405,36.559,209.037
308,9.405,36.659,209.037
309,9.405,36.759,209.037
310,9.405,36.96,209.037
311,9.405,37.06,209.037
312,9.405,37.26,209.037
313,9.51,37.511,209.317
314,9.51,37.611,209.317
315,9.51,37.711,209.317
316,9.51,37.912,209.317
317,9.51,38.012,209.317
318,9.615,38.063,209.597
319,9.615,38.465,209.597
320,9.615,38.565,209.597
321,9.615,38.666,209.597
322,9.615,38.766,209.597
323,9.615,38.866,209.597
324,9.615,38.967,209.597
325,9.615,39.067,209.597
326,9.615,39.168,209.597
327,9.615,39.268,209.597
328,9.51,39.316,209.317
329,9.51,39.516,209.317
