,X,Y,Z
93,16.27,11.944,206.011
94,16.27,12.043,206.011
95,16.27,12.142,206.011
96,16.27,12.24,206.011
97,16.27,12.339,206.011
98,16.27,12.438,206.011
99,16.27,12.536,206.011
100,16.27,12.635,206.011
101,16.27,12.734,206.011
102,16.27,12.833,206.011
103,16.27,13.03,206.011
104,16.27,13.129,206.011
105,16.372,13.146,206.283
106,16.372,13.344,206.283
107,16.372,13.442,206.283
108,16.372,13.541,206.283
109,16.372,13.64,206.283
110,16.372,13.739,206.283
111,16.372,13.838,206.283
112,16.372,13.937,206.283
113,16.372,14.036,206.283
114,16.372,14.134,206.283
115,16.372,14.233,206.283
116,16.372,14.332,206.283
117,16.372,14.431,206.283
118,16.372,14.53,206.283
119,16.372,14.629,206.283
120,16.372,14.727,206.283
121,16.372,14.826,206.283
122,16.372,14.925,206.283
123,16.372,15.024,206.283
124,16.372,15.123,206.283
125,16.372,15.222,206.283
126,16.372,15.32,206.283
127,16.372,15.419,206.283
128,16.372,15.518,206.283
129,16.372,15.617,206.283
130,16.372,15.716,206.283
131,16.372,15.914,206.283
132,16.372,16.012,206.283
133,16.372,16.111,206.283
134,16.474,16.231,206.555
135,16.474,16.33,206.555
136,16.474,16.627,206.555
137,16.474,16.726,206.555
138,16.474,16.825,206.555
139,16.474,16.924,206.555
140,16.474,17.023,206.555
141,16.474,17.122,206.555
142,16.474,17.221,206.555
143,16.474,17.32,206.555
144,16.474,17.419,206.555
145,16.474,17.518,206.555
146,16.474,17.617,206.555
147,16.474,17.716,206.555
148,16.474,17.815,206.555
149,16.474,17.914,206.555
150,16.474,18.013,206.555
151,16.474,18.112,206.555
152,16.474,18.211,206.555
153,16.474,18.31,206.555
154,16.474,18.508,206.555
155,16.577,18.532,206.828
156,16.577,18.929,206.828
157,16.577,19.127,206.828
158,16.577,19.226,206.828
159,16.577,19.523,206.828
160,16.577,19.622,206.828
161,16.679,19.748,207.101
162,16.679,19.847,207.101
163,16.679,19.946,207.101
164,16.679,20.045,207.101
165,16.679,20.145,207.101
166,16.679,20.244,207.101
167,16.679,20.343,207.101
168,16.679,20.442,207.101
169,16.679,20.541,207.101
170,16.679,20.641,207.101
171,16.679,20.839,207.101
172,16.577,20.911,206.828
173,16.577,21.109,206.828
174,16.577,21.208,206.828
175,16.577,21.307,206.828
176,16.577,21.505,206.828
177,16.577,21.704,206.828
178,16.679,21.931,207.101
179,16.782,22.159,207.376
180,16.782,22.258,207.376
181,16.782,22.357,207.376
182,16.782,22.457,207.376
183,16.782,22.556,207.376
184,16.782,22.655,207.376
185,16.782,22.755,207.376
186,16.782,22.854,207.376
187,16.782,22.953,207.376
188,16.782,23.053,207.376
189,16.782,23.152,207.376
190,16.782,23.252,207.376
191,16.782,23.45,207.376
192,16.782,23.649,207.376
193,16.885,23.78,207.651
194,16.885,23.879,207.651
195,16.885,23.979,207.651
196,16.885,24.078,207.651
197,16.885,24.178,207.651
198,16.885,24.277,207.651
199,16.885,24.377,207.651
200,16.885,24.476,207.651
201,16.885,24.576,207.651
202,16.885,24.675,207.651
203,16.885,24.775,207.651
204,16.885,24.874,207.651
205,16.885,24.974,207.651
206,16.885,25.073,207.651
207,16.885,25.173,207.651
208,16.885,25.272,207.651
209,16.885,25.372,207.651
210,16.885,25.471,207.651
211,16.885,25.571,207.651
212,16.885,25.67,207.651
213,16.885,25.77,207.651
214,16.885,25.869,207.651
215,16.885,25.969,207.651
216,16.885,26.068,207.651
217,16.885,26.168,207.651
218,16.885,26.367,207.651
219,16.989,26.402,207.927
220,16.989,26.501,207.927
221,16.989,26.601,207.927
222,16.989,26.8,207.927
223,16.989,27.0,207.927
224,16.989,27.099,207.927
225,16.989,27.199,207.927
226,16.989,27.298,207.927
227,16.989,27.498,207.927
228,16.989,27.697,207.927
229,16.989,27.797,207.927
230,17.093,27.834,208.203
231,17.093,27.933,208.203
232,17.093,28.033,208.203
233,17.093,28.133,208.203
234,17.093,28.233,208.203
235,17.093,28.332,208.203
236,17.093,28.432,208.203
237,17.093,28.532,208.203
238,17.093,28.632,208.203
239,17.093,28.831,208.203
240,17.093,28.931,208.203
241,17.093,29.031,208.203
242,16.989,29.092,207.927
243,16.989,29.191,207.927
244,16.989,29.49,207.927
245,16.989,29.59,207.927
246,17.093,29.629,208.203
247,17.093,29.829,208.203
248,17.093,30.028,208.203
249,17.197,30.168,208.481
250,17.197,30.268,208.481
251,17.197,30.368,208.481
252,17.197,30.468,208.481
253,17.197,30.568,208.481
254,17.197,30.668,208.481
255,17.197,30.768,208.481
256,17.197,30.868,208.481
257,17.197,30.967,208.481
258,17.197,31.067,208.481
259,17.197,31.167,208.481
260,17.197,31.267,208.481
261,17.197,31.367,208.481
262,17.197,31.467,208.481
263,17.197,31.567,208.481
264,17.197,31.667,208.481
265,17.197,31.767,208.481
266,17.197,31.866,208.481
267,17.197,31.966,208.481
268,17.197,32.066,208.481
269,17.197,32.166,208.481
270,17.197,32.266,208.481
271,17.197,32.366,208.481
272,17.197,32.466,208.481
273,17.197,32.566,208.481
274,17.197,32.666,208.481
275,17.197,32.865,208.481
276,17.301,33.309,208.759
277,17.301,33.509,208.759
278,17.301,33.609,208.759
279,17.301,33.709,208.759
280,17.301,33.809,208.759
281,17.301,33.91,208.759
282,17.301,34.01,208.759
283,17.301,34.11,208.759
284,17.301,34.21,208.759
285,17.301,34.31,208.759
286,17.301,34.41,208.759
287,17.301,34.51,208.759
288,17.301,34.61,208.759
289,17.301,34.71,208.759
290,17.301,34.81,208.759
291,17.301,34.91,208.759
292,17.301,35.01,208.759
293,17.301,35.11,208.759
294,17.301,35.21,208.759
295,17.301,35.31,208.759
296,17.301,35.41,208.759
297,17.301,35.51,208.759
298,17.301,35.61,208.759
299,17.301,35.71,208.759
300,17.301,35.81,208.759
301,17.301,35.91,208.759
302,17.405,36.058,209.037
303,17.405,36.259,209.037
304,17.405,36.359,209.037
305,17.405,36.559,209.037
306,17.405,36.759,209.037
307,17.405,36.86,209.037
308,17.405,36.96,209.037
309,17.405,37.06,209.037
310,17.405,37.16,209.037
311,17.405,37.26,209.037
312,17.405,37.36,209.037
313,17.405,37.46,209.037
314,17.405,37.561,209.037
315,17.51,37.711,209.317
316,17.51,37.912,209.317
317,17.51,38.012,209.317
318,17.405,38.061,209.037
319,17.405,38.262,209.037
320,17.405,38.562,209.037
321,17.405,38.662,209.037
322,17.405,38.763,209.037
323,17.51,38.814,209.317
324,17.51,38.915,209.317
325,17.51,39.115,209.317
326,17.51,39.316,209.317
327,17.51,39.516,209.317
