,X,Y,Z
227,32.885,28.058,207.651
228,32.885,28.158,207.651
229,32.885,28.257,207.651
230,32.885,28.357,207.651
231,32.885,28.456,207.651
232,32.885,28.556,207.651
233,32.885,28.655,207.651
234,32.885,28.854,207.651
235,32.885,29.053,207.651
236,32.885,29.153,207.651
237,32.885,29.352,207.651
238,32.989,29.49,207.927
239,32.989,29.59,207.927
240,32.989,29.69,207.927
241,32.989,29.789,207.927
242,32.989,29.889,207.927
243,32.989,29.988,207.927
244,32.989,30.088,207.927
245,32.989,30.188,207.927
246,32.989,30.387,207.927
247,32.989,30.487,207.927
248,33.093,30.627,208.203
249,33.093,30.826,208.203
250,33.093,31.026,208.203
251,33.093,31.126,208.203
252,33.093,31.226,208.203
253,33.093,31.325,208.203
254,33.093,31.425,208.203
255,33.093,31.525,208.203
256,33.093,31.625,208.203
257,33.093,31.724,208.203
258,33.093,31.824,208.203
259,33.093,31.924,208.203
260,33.093,32.024,208.203
261,33.093,32.123,208.203
262,33.093,32.223,208.203
263,33.093,32.323,208.203
264,33.093,32.423,208.203
265,33.093,32.522,208.203
266,33.093,32.622,208.203
267,33.093,32.722,208.203
268,33.093,32.921,208.203
269,33.197,32.965,208.481
270,33.197,33.065,208.481
271,33.197,33.265,208.481
272,33.197,33.365,208.481
273,33.197,33.465,208.481
274,33.197,33.565,208.481
275,33.197,33.665,208.481
276,33.197,33.764,208.481
277,33.197,33.864,208.481
278,33.197,33.964,208.481
279,33.197,34.064,208.481
280,33.197,34.164,208.481
281,33.197,34.264,208.481
282,33.197,34.364,208.481
283,33.197,34.464,208.481
284,33.197,34.564,208.481
285,33.197,34.664,208.481
286,33.197,34.763,208.481
287,33.197,34.863,208.481
288,33.197,34.963,208.481
289,33.197,35.063,208.481
290,33.197,35.163,208.481
291,33.197,35.263,208.481
292,33.197,35.363,208.481
293,33.197,35.463,208.481
294,33.197,35.563,208.481
295,33.197,35.662,208.481
296,33.197,35.762,208.481
297,33.197,35.862,208.481
298,33.197,35.962,208.481
299,33.197,36.062,208.481
300,33.197,36.162,208.481
301,33.197,36.262,208.481
302,33.197,36.462,208.481
303,33.301,36.61,208.759
304,33.301,36.71,208.759
305,33.301,36.81,208.759
306,33.301,36.91,208.759
307,33.301,37.01,208.759
308,33.301,37.11,208.759
309,33.301,37.21,208.759
310,33.301,37.31,208.759
311,33.301,37.411,208.759
312,33.301,37.511,208.759
313,33.301,37.711,208.759
314,33.301,38.011,208.759
315,33.405,38.262,209.037
316,33.405,38.462,209.037
317,33.405,38.562,209.037
318,33.405,38.662,209.037
319,33.405,38.763,209.037
320,33.405,38.863,209.037
321,33.405,38.963,209.037
322,33.405,39.063,209.037
323,33.405,39.163,209.037
324,33.405,39.364,209.037
325,33.405,39.564,209.037
326,33.51,39.617,209.317
