,X,Y,Z
128,20.372,16.605,206.283
129,20.372,16.704,206.283
130,20.372,16.803,206.283
131,20.372,16.902,206.283
132,20.372,17.1,206.283
133,20.474,17.221,206.555
134,20.474,17.32,206.555
135,20.474,17.419,206.555
136,20.474,17.518,206.555
137,20.474,17.617,206.555
138,20.474,17.716,206.555
139,20.474,17.815,206.555
140,20.474,17.914,206.555
141,20.474,18.013,206.555
142,20.474,18.112,206.555
143,20.474,18.211,206.555
144,20.474,18.31,206.555
145,20.474,18.409,206.555
146,20.474,18.508,206.555
147,20.474,18.607,206.555
148,20.474,18.706,206.555
149,20.474,18.805,206.555
150,20.474,18.904,206.555
151,20.474,19.003,206.555
152,20.577,19.127,206.828
153,20.577,19.226,206.828
154,20.577,19.325,206.828
155,20.577,19.424,206.828
156,20.577,19.523,206.828
157,20.577,19.721,206.828
158,20.577,19.821,206.828
159,20.577,19.92,206.828
160,20.577,20.019,206.828
161,20.577,20.118,206.828
162,20.577,20.217,206.828
163,20.577,20.316,206.828
164,20.577,20.415,206.828
165,20.577,20.514,206.828
166,20.577,20.713,206.828
167,20.474,20.883,206.555
168,20.474,21.18,206.555
169,20.474,21.477,206.555
170,20.474,21.576,206.555
171,20.577,21.704,206.828
172,20.577,21.803,206.828
173,20.474,22.071,206.555
174,20.474,22.368,206.555
175,20.577,22.595,206.828
176,20.577,22.893,206.828
177,20.577,22.992,206.828
178,20.577,23.091,206.828
179,20.679,23.419,207.101
180,20.679,23.717,207.101
181,20.679,23.816,207.101
182,20.679,23.915,207.101
183,20.679,24.015,207.101
184,20.679,24.114,207.101
185,20.679,24.213,207.101
186,20.679,24.312,207.101
187,20.679,24.412,207.101
188,20.679,24.511,207.101
189,20.679,24.61,207.101
190,20.782,24.841,207.376
191,20.782,24.941,207.376
192,20.782,25.04,207.376
193,20.885,25.073,207.651
194,20.885,25.173,207.651
195,20.885,25.372,207.651
196,20.885,25.471,207.651
197,20.885,25.571,207.651
198,20.885,25.67,207.651
199,20.885,25.77,207.651
200,20.885,25.869,207.651
201,20.885,25.969,207.651
202,20.885,26.068,207.651
203,20.885,26.168,207.651
204,20.885,26.267,207.651
205,20.782,26.332,207.376
206,20.782,26.531,207.376
207,20.782,26.63,207.376
208,20.885,26.765,207.651
209,20.885,26.864,207.651
210,20.885,26.964,207.651
211,20.885,27.063,207.651
212,20.885,27.163,207.651
213,20.885,27.262,207.651
214,20.885,27.362,207.651
215,20.885,27.461,207.651
216,20.885,27.561,207.651
217,20.885,27.66,207.651
218,20.885,27.76,207.651
219,20.885,27.859,207.651
220,20.885,27.959,207.651
221,20.885,28.058,207.651
222,20.885,28.158,207.651
223,20.885,28.257,207.651
224,20.885,28.357,207.651
225,20.885,28.456,207.651
226,20.885,28.556,207.651
227,20.885,28.755,207.651
228,20.989,28.992,207.927
229,20.989,29.291,207.927
230,20.989,29.49,207.927
231,20.989,29.59,207.927
232,20.989,29.69,207.927
233,20.989,29.789,207.927
234,20.989,29.889,207.927
235,20.989,29.988,207.927
236,20.989,30.088,207.927
237,20.989,30.188,207.927
238,20.989,30.287,207.927
239,20.989,30.387,207.927
240,20.989,30.487,207.927
241,20.989,30.586,207.927
242,20.989,30.686,207.927
243,20.989,30.786,207.927
244,20.989,30.885,207.927
245,20.989,30.985,207.927
246,20.989,31.184,207.927
247,20.989,31.284,207.927
248,21.093,31.425,208.203
249,21.093,31.625,208.203
250,21.093,31.824,208.203
251,21.093,31.924,208.203
252,21.197,31.966,208.481
253,21.197,32.066,208.481
254,21.197,32.166,208.481
255,21.197,32.266,208.481
256,21.197,32.366,208.481
257,21.197,32.466,208.481
258,21.197,32.566,208.481
259,21.197,32.666,208.481
260,21.197,32.766,208.481
261,21.197,32.865,208.481
262,21.197,32.965,208.481
263,21.197,33.065,208.481
264,21.197,33.165,208.481
265,21.197,33.265,208.481
266,21.197,33.365,208.481
267,21.197,33.465,208.481
268,21.197,33.565,208.481
269,21.301,33.609,208.759
270,21.301,33.709,208.759
271,21.301,33.91,208.759
272,21.301,34.11,208.759
273,21.301,34.21,208.759
274,21.301,34.31,208.759
275,21.301,34.41,208.759
276,21.301,34.51,208.759
277,21.301,34.61,208.759
278,21.301,34.71,208.759
279,21.301,34.81,208.759
280,21.301,34.91,208.759
281,21.301,35.01,208.759
282,21.301,35.11,208.759
283,21.301,35.21,208.759
284,21.301,35.31,208.759
285,21.301,35.41,208.759
286,21.301,35.51,208.759
287,21.301,35.61,208.759
288,21.301,35.71,208.759
289,21.301,35.81,208.759
290,21.301,35.91,208.759
291,21.301,36.01,208.759
292,21.301,36.11,208.759
293,21.301,36.31,208.759
294,21.405,36.359,209.037
295,21.405,36.759,209.037
296,21.405,36.86,209.037
297,21.405,36.96,209.037
298,21.405,37.06,209.037
299,21.405,37.16,209.037
300,21.405,37.26,209.037
301,21.405,37.36,209.037
302,21.405,37.46,209.037
303,21.405,37.561,209.037
304,21.405,37.661,209.037
305,21.405,37.761,209.037
306,21.405,37.861,209.037
307,21.405,37.961,209.037
308,21.405,38.061,209.037
309,21.405,38.162,209.037
310,21.405,38.262,209.037
311,21.405,38.362,209.037
312,21.405,38.462,209.037
313,21.405,38.562,209.037
314,21.405,38.662,209.037
315,21.405,38.763,209.037
316,21.405,38.863,209.037
317,21.405,38.963,209.037
318,21.405,39.063,209.037
319,21.405,39.163,209.037
320,21.405,39.364,209.037
321,21.405,39.464,209.037
