,X,Y,Z
211,47.093,25.639,208.203
212,47.093,25.739,208.203
213,47.093,25.838,208.203
214,47.093,25.938,208.203
215,47.093,26.038,208.203
216,47.093,26.138,208.203
217,47.093,26.237,208.203
218,47.093,26.337,208.203
219,47.093,26.437,208.203
220,47.093,26.537,208.203
221,47.093,26.736,208.203
222,47.093,26.836,208.203
223,47.197,26.872,208.481
224,47.197,27.072,208.481
225,47.197,27.171,208.481
226,47.197,27.371,208.481
227,47.197,27.571,208.481
228,47.301,27.708,208.759
229,47.301,27.808,208.759
230,47.301,28.008,208.759
231,47.197,28.07,208.481
232,47.197,28.27,208.481
233,47.197,28.37,208.481
234,47.197,28.57,208.481
235,47.197,28.67,208.481
236,47.197,28.87,208.481
237,47.301,29.308,208.759
238,47.301,29.508,208.759
239,47.301,29.608,208.759
240,47.301,29.708,208.759
241,47.301,29.808,208.759
242,47.301,29.908,208.759
243,47.301,30.008,208.759
244,47.301,30.108,208.759
245,47.301,30.208,208.759
246,47.301,30.309,208.759
247,47.301,30.409,208.759
248,47.301,30.509,208.759
249,47.301,30.609,208.759
250,47.301,30.709,208.759
251,47.301,30.809,208.759
252,47.301,30.909,208.759
253,47.301,31.009,208.759
254,47.301,31.109,208.759
255,47.301,31.209,208.759
256,47.301,31.309,208.759
257,47.301,31.409,208.759
258,47.301,31.509,208.759
259,47.301,31.609,208.759
260,47.301,31.709,208.759
261,47.301,31.809,208.759
262,47.301,31.909,208.759
263,47.301,32.209,208.759
264,47.405,32.452,209.037
265,47.405,32.753,209.037
266,47.405,32.853,209.037
267,47.405,32.953,209.037
268,47.405,33.053,209.037
269,47.405,33.154,209.037
270,47.405,33.254,209.037
271,47.405,33.354,209.037
272,47.405,33.454,209.037
273,47.405,33.554,209.037
274,47.405,33.754,209.037
275,47.405,33.855,209.037
276,47.405,34.155,209.037
277,47.405,34.255,209.037
278,47.51,34.401,209.317
279,47.51,34.502,209.317
280,47.51,34.602,209.317
281,47.51,34.702,209.317
282,47.51,34.803,209.317
283,47.51,34.903,209.317
284,47.51,35.003,209.317
285,47.51,35.103,209.317
286,47.51,35.204,209.317
287,47.51,35.304,209.317
288,47.51,35.404,209.317
289,47.51,35.505,209.317
290,47.51,35.605,209.317
291,47.51,35.705,209.317
292,47.51,35.806,209.317
293,47.51,35.906,209.317
294,47.51,36.006,209.317
295,47.51,36.106,209.317
296,47.51,36.508,209.317
297,47.615,36.556,209.597
298,47.615,36.657,209.597
299,47.615,36.858,209.597
300,47.615,36.958,209.597
301,47.615,37.059,209.597
302,47.615,37.159,209.597
303,47.615,37.26,209.597
304,47.615,37.36,209.597
305,47.615,37.46,209.597
306,47.615,37.561,209.597
307,47.615,37.661,209.597
308,47.615,37.762,209.597
309,47.615,37.862,209.597
310,47.615,37.963,209.597
311,47.615,38.063,209.597
312,47.615,38.163,209.597
313,47.615,38.264,209.597
314,47.615,38.364,209.597
315,47.615,38.465,209.597
316,47.615,38.565,209.597
317,47.615,38.766,209.597
318,47.721,38.918,209.878
319,47.721,39.12,209.878
320,47.721,39.22,209.878
321,47.721,39.321,209.878
322,47.721,39.421,209.878
323,47.721,39.522,209.878
