,X,Y,Z
164,6.679,19.748,207.101
165,6.679,19.847,207.101
166,6.679,20.045,207.101
167,6.679,20.145,207.101
168,6.679,20.343,207.101
169,6.679,20.442,207.101
170,6.782,20.469,207.376
171,6.782,20.668,207.376
172,6.782,20.767,207.376
173,6.782,20.867,207.376
174,6.782,20.966,207.376
175,6.782,21.065,207.376
176,6.782,21.165,207.376
177,6.782,21.264,207.376
178,6.782,21.364,207.376
179,6.782,21.463,207.376
180,6.782,21.562,207.376
181,6.782,21.662,207.376
182,6.782,21.761,207.376
183,6.782,21.86,207.376
184,6.782,21.96,207.376
185,6.782,22.059,207.376
186,6.782,22.159,207.376
187,6.782,22.357,207.376
188,6.885,22.586,207.651
189,6.885,22.685,207.651
190,6.885,22.884,207.651
191,6.885,22.984,207.651
192,6.885,23.083,207.651
193,6.885,23.183,207.651
194,6.885,23.282,207.651
195,6.885,23.382,207.651
196,6.885,23.481,207.651
197,6.885,23.581,207.651
198,6.885,23.68,207.651
199,6.885,23.78,207.651
200,6.885,23.879,207.651
201,6.885,23.979,207.651
202,6.885,24.078,207.651
203,6.885,24.178,207.651
204,6.885,24.277,207.651
205,6.885,24.377,207.651
206,6.885,24.476,207.651
207,6.885,24.576,207.651
208,6.885,24.675,207.651
209,6.885,24.974,207.651
210,6.989,25.206,207.927
211,6.989,25.505,207.927
212,6.989,25.605,207.927
213,6.989,25.704,207.927
214,6.989,25.904,207.927
215,6.989,26.103,207.927
216,6.989,26.203,207.927
217,7.093,26.237,208.203
218,7.093,26.337,208.203
219,7.093,26.437,208.203
220,7.093,26.537,208.203
221,7.093,26.636,208.203
222,7.093,26.736,208.203
223,7.093,26.836,208.203
224,7.093,26.936,208.203
225,7.093,27.035,208.203
226,7.093,27.135,208.203
227,7.093,27.235,208.203
228,7.093,27.335,208.203
229,7.093,27.435,208.203
230,7.093,27.534,208.203
231,7.093,27.634,208.203
232,7.093,27.734,208.203
233,7.093,27.834,208.203
234,7.093,27.933,208.203
235,7.093,28.033,208.203
236,7.093,28.133,208.203
237,7.093,28.233,208.203
238,7.093,28.332,208.203
239,7.093,28.432,208.203
240,7.093,28.532,208.203
241,7.093,28.632,208.203
242,7.093,28.731,208.203
243,7.093,28.831,208.203
244,6.989,28.992,207.927
245,7.093,29.031,208.203
246,6.989,29.191,207.927
247,7.093,29.33,208.203
248,7.093,29.43,208.203
249,7.093,29.53,208.203
250,7.093,29.629,208.203
251,7.093,29.729,208.203
252,7.093,29.829,208.203
253,7.093,29.929,208.203
254,7.093,30.028,208.203
255,7.093,30.128,208.203
256,7.093,30.228,208.203
257,7.093,30.328,208.203
258,7.093,30.427,208.203
259,7.093,30.527,208.203
260,7.093,30.627,208.203
261,7.093,30.727,208.203
262,7.093,30.826,208.203
263,7.093,30.926,208.203
264,7.093,31.026,208.203
265,7.093,31.126,208.203
266,7.197,31.167,208.481
267,7.197,31.267,208.481
268,7.197,31.367,208.481
269,7.197,31.467,208.481
270,7.197,31.567,208.481
271,7.197,31.667,208.481
272,7.197,31.767,208.481
273,7.197,31.866,208.481
274,7.197,32.066,208.481
275,7.197,32.166,208.481
276,7.197,32.266,208.481
277,7.301,32.409,208.759
278,7.301,32.509,208.759
279,7.301,32.909,208.759
280,7.405,33.154,209.037
281,7.405,33.354,209.037
282,7.405,33.554,209.037
283,7.405,33.654,209.037
284,7.405,33.754,209.037
285,7.405,33.855,209.037
286,7.405,33.955,209.037
287,7.405,34.055,209.037
288,7.405,34.155,209.037
289,7.405,34.255,209.037
290,7.405,34.355,209.037
291,7.405,34.456,209.037
292,7.405,34.556,209.037
293,7.405,34.656,209.037
294,7.405,34.756,209.037
295,7.405,34.856,209.037
296,7.405,34.956,209.037
297,7.405,35.057,209.037
298,7.405,35.157,209.037
299,7.405,35.257,209.037
300,7.405,35.357,209.037
301,7.405,35.457,209.037
302,7.405,35.557,209.037
303,7.405,35.658,209.037
304,7.405,35.758,209.037
305,7.405,35.858,209.037
306,7.405,35.958,209.037
307,7.405,36.058,209.037
308,7.405,36.158,209.037
309,7.51,36.508,209.317
310,7.51,36.808,209.317
311,7.51,36.909,209.317
312,7.51,37.009,209.317
313,7.51,37.109,209.317
314,7.51,37.21,209.317
315,7.51,37.31,209.317
316,7.51,37.41,209.317
317,7.51,37.511,209.317
318,7.51,37.611,209.317
319,7.51,37.711,209.317
320,7.51,37.811,209.317
321,7.51,37.912,209.317
322,7.51,38.012,209.317
323,7.51,38.112,209.317
324,7.51,38.213,209.317
325,7.51,38.313,209.317
326,7.51,38.413,209.317
327,7.51,38.614,209.317
328,7.51,38.714,209.317
329,7.615,38.866,209.597
330,7.615,38.967,209.597
331,7.827,39.071,210.16
332,7.51,39.015,209.317
333,7.51,39.115,209.317
334,7.51,39.316,209.317
335,7.51,39.516,209.317
336,7.615,39.569,209.597
