,X,Y,Z
99,36.169,12.816,205.74
100,36.169,13.013,205.74
101,36.169,13.111,205.74
102,36.068,13.193,205.47
103,36.169,13.21,205.74
104,36.068,13.488,205.47
105,36.169,13.506,205.74
106,36.169,13.604,205.74
107,36.169,13.703,205.74
108,36.169,13.9,205.74
109,36.169,14.097,205.74
110,36.169,14.196,205.74
111,36.169,14.294,205.74
112,36.169,14.393,205.74
113,36.169,14.492,205.74
114,36.169,14.59,205.74
115,36.169,14.689,205.74
116,36.169,14.787,205.74
117,36.169,14.886,205.74
118,36.169,14.984,205.74
119,36.169,15.083,205.74
120,36.169,15.28,205.74
121,36.169,15.477,205.74
122,36.27,15.596,206.011
123,36.27,15.794,206.011
124,36.27,15.893,206.011
125,36.27,15.991,206.011
126,36.27,16.09,206.011
127,36.27,16.189,206.011
128,36.27,16.287,206.011
129,36.27,16.386,206.011
130,36.27,16.485,206.011
131,36.27,16.584,206.011
132,36.27,16.682,206.011
133,36.372,16.803,206.283
134,36.372,16.902,206.283
135,36.372,17.001,206.283
136,36.372,17.198,206.283
137,36.372,17.297,206.283
138,36.372,17.396,206.283
139,36.372,17.495,206.283
140,36.372,17.594,206.283
141,36.372,17.693,206.283
142,36.372,17.791,206.283
143,36.372,17.89,206.283
144,36.372,17.989,206.283
145,36.372,18.088,206.283
146,36.372,18.187,206.283
147,36.372,18.286,206.283
148,36.372,18.385,206.283
149,36.372,18.483,206.283
150,36.372,18.582,206.283
151,36.372,18.681,206.283
152,36.372,18.78,206.283
153,36.372,18.879,206.283
154,36.372,18.978,206.283
155,36.372,19.076,206.283
156,36.372,19.175,206.283
157,36.372,19.274,206.283
158,36.372,19.373,206.283
159,36.372,19.472,206.283
160,36.372,19.571,206.283
161,36.372,19.669,206.283
162,36.372,19.768,206.283
163,36.372,19.867,206.283
164,36.372,19.966,206.283
165,36.372,20.065,206.283
166,36.372,20.164,206.283
167,36.372,20.263,206.283
168,36.372,20.361,206.283
169,36.372,20.46,206.283
170,36.372,20.559,206.283
171,36.474,20.586,206.555
172,36.474,20.685,206.555
173,36.474,20.883,206.555
174,36.474,21.081,206.555
175,36.474,21.18,206.555
176,36.474,21.279,206.555
177,36.474,21.378,206.555
178,36.474,21.477,206.555
179,36.474,21.576,206.555
180,36.474,21.675,206.555
181,36.474,21.774,206.555
182,36.474,21.873,206.555
183,36.474,21.972,206.555
184,36.474,22.071,206.555
185,36.474,22.269,206.555
186,36.474,22.368,206.555
187,36.474,22.467,206.555
188,36.474,22.665,206.555
189,36.474,22.863,206.555
190,36.577,22.893,206.828
191,36.577,22.992,206.828
192,36.577,23.091,206.828
193,36.577,23.19,206.828
194,36.577,23.289,206.828
195,36.577,23.388,206.828
196,36.577,23.487,206.828
197,36.577,23.586,206.828
198,36.577,23.686,206.828
199,36.577,23.785,206.828
200,36.577,23.884,206.828
201,36.577,23.983,206.828
202,36.577,24.082,206.828
203,36.577,24.181,206.828
204,36.577,24.28,206.828
205,36.577,24.379,206.828
206,36.577,24.478,206.828
207,36.577,24.578,206.828
208,36.679,24.809,207.101
209,36.679,25.205,207.101
210,36.679,25.305,207.101
211,36.679,25.404,207.101
212,36.679,25.602,207.101
213,36.679,25.702,207.101
214,36.679,25.801,207.101
215,36.679,25.9,207.101
216,36.679,25.999,207.101
217,36.679,26.099,207.101
218,36.782,26.133,207.376
219,36.782,26.232,207.376
220,36.782,26.332,207.376
221,36.782,26.431,207.376
222,36.782,26.531,207.376
223,36.782,26.63,207.376
224,36.782,26.729,207.376
225,36.782,26.829,207.376
226,36.782,26.928,207.376
227,36.782,27.027,207.376
228,36.782,27.127,207.376
229,36.782,27.524,207.376
230,36.885,27.76,207.651
231,36.885,27.859,207.651
232,36.885,27.959,207.651
233,36.885,28.058,207.651
234,36.885,28.158,207.651
235,36.885,28.257,207.651
236,36.885,28.357,207.651
237,36.885,28.456,207.651
238,36.885,28.556,207.651
239,36.885,28.755,207.651
240,36.782,28.816,207.376
241,36.782,28.915,207.376
242,36.782,29.015,207.376
243,36.885,29.053,207.651
244,36.885,29.153,207.651
245,36.885,29.352,207.651
246,36.885,29.451,207.651
247,36.885,29.551,207.651
248,36.885,29.65,207.651
249,36.885,29.75,207.651
250,36.885,29.849,207.651
251,36.885,29.949,207.651
252,36.885,30.048,207.651
253,36.885,30.148,207.651
254,36.885,30.247,207.651
255,36.885,30.347,207.651
256,36.885,30.446,207.651
257,36.885,30.546,207.651
258,36.885,30.645,207.651
259,36.885,30.745,207.651
260,36.885,30.844,207.651
261,36.885,30.944,207.651
262,36.885,31.043,207.651
263,36.885,31.441,207.651
264,36.989,31.483,207.927
265,36.989,31.682,207.927
266,36.989,31.782,207.927
267,36.989,31.881,207.927
268,36.989,31.981,207.927
269,36.989,32.081,207.927
270,36.989,32.18,207.927
271,36.989,32.28,207.927
272,36.989,32.38,207.927
273,36.989,32.479,207.927
274,36.989,32.579,207.927
275,36.989,32.678,207.927
276,36.989,32.778,207.927
277,36.989,32.878,207.927
278,36.989,32.977,207.927
279,36.989,33.077,207.927
280,36.989,33.177,207.927
281,36.989,33.276,207.927
282,36.989,33.376,207.927
283,36.989,33.476,207.927
284,37.093,33.62,208.203
285,37.093,33.819,208.203
286,37.093,33.919,208.203
287,37.093,34.119,208.203
288,37.093,34.218,208.203
289,37.093,34.318,208.203
290,37.093,34.418,208.203
291,37.093,34.518,208.203
292,37.093,34.617,208.203
293,37.093,34.717,208.203
294,37.093,34.817,208.203
295,37.093,34.917,208.203
296,37.093,35.016,208.203
297,37.093,35.116,208.203
298,37.093,35.216,208.203
299,37.093,35.316,208.203
300,37.093,35.515,208.203
301,37.093,35.615,208.203
302,37.197,35.662,208.481
303,37.197,35.862,208.481
304,37.197,35.962,208.481
305,37.197,36.062,208.481
306,37.197,36.162,208.481
307,37.197,36.262,208.481
308,37.197,36.362,208.481
309,37.197,36.462,208.481
310,37.197,36.562,208.481
311,37.197,36.661,208.481
312,37.197,36.761,208.481
313,37.197,36.861,208.481
314,37.197,37.061,208.481
315,37.197,37.161,208.481
316,37.197,37.361,208.481
317,37.301,37.511,208.759
318,37.301,37.611,208.759
319,37.301,37.711,208.759
320,37.301,37.811,208.759
321,37.301,37.911,208.759
322,37.301,38.011,208.759
323,37.301,38.111,208.759
324,37.301,38.211,208.759
325,37.301,38.311,208.759
326,37.301,38.411,208.759
327,37.405,38.662,209.037
328,37.405,38.863,209.037
329,37.405,39.063,209.037
330,37.301,39.211,208.759
331,37.301,39.311,208.759
332,37.405,39.464,209.037
