,X,Y,Z
0,11.665,1.469,204.397
1,11.765,1.471,204.664
2,11.765,1.569,204.664
3,11.765,1.667,204.664
4,11.765,1.765,204.664
5,11.765,1.863,204.664
6,11.765,1.961,204.664
7,11.765,2.059,204.664
8,11.765,2.157,204.664
9,11.765,2.256,204.664
10,11.765,2.354,204.664
11,11.765,2.452,204.664
12,11.765,2.55,204.664
13,11.765,2.648,204.664
14,11.765,2.746,204.664
15,11.765,2.844,204.664
16,11.765,2.942,204.664
17,11.765,3.04,204.664
18,11.765,3.236,204.664
19,11.765,3.334,204.664
20,11.765,3.432,204.664
21,11.866,3.437,204.932
22,11.866,3.535,204.932
23,11.866,3.731,204.932
24,11.866,3.928,204.932
25,11.866,4.026,204.932
26,11.866,4.124,204.932
27,11.866,4.222,204.932
28,11.866,4.321,204.932
29,11.866,4.419,204.932
30,11.866,4.517,204.932
31,11.866,4.615,204.932
32,11.866,4.713,204.932
33,11.866,4.812,204.932
34,11.866,4.91,204.932
35,11.866,5.008,204.932
36,11.866,5.106,204.932
37,11.866,5.204,204.932
38,11.866,5.303,204.932
39,11.866,5.401,204.932
40,11.866,5.499,204.932
41,11.966,5.506,205.201
42,11.966,5.604,205.201
43,11.966,5.703,205.201
44,11.966,5.801,205.201
45,11.966,5.899,205.201
46,11.966,5.998,205.201
47,11.966,6.194,205.201
48,11.966,6.293,205.201
49,11.966,6.391,205.201
50,11.966,6.489,205.201
51,11.966,6.588,205.201
52,11.966,6.686,205.201
53,11.966,6.784,205.201
54,11.966,6.883,205.201
55,11.966,6.981,205.201
56,11.966,7.079,205.201
57,11.966,7.276,205.201
58,12.068,7.384,205.47
59,12.068,7.581,205.47
60,12.068,7.679,205.47
61,12.068,7.778,205.47
62,12.068,7.876,205.47
63,12.068,7.975,205.47
64,12.068,8.073,205.47
65,12.068,8.172,205.47
66,12.068,8.27,205.47
67,12.068,8.368,205.47
68,12.068,8.467,205.47
69,12.068,8.565,205.47
70,12.068,8.664,205.47
71,12.068,8.861,205.47
72,12.068,9.058,205.47
73,12.068,9.156,205.47
74,12.068,9.353,205.47
75,12.169,9.464,205.74
76,12.169,9.562,205.74
77,12.169,9.661,205.74
78,12.169,9.76,205.74
79,12.169,9.858,205.74
80,12.169,9.957,205.74
81,12.169,10.055,205.74
82,12.169,10.154,205.74
83,12.169,10.253,205.74
84,12.169,10.45,205.74
85,12.169,10.548,205.74
86,12.27,10.76,206.011
87,12.27,10.957,206.011
88,12.27,11.154,206.011
89,12.27,11.253,206.011
90,12.27,11.352,206.011
91,12.169,11.435,205.74
