,X,Y,Z
264,29.093,32.223,208.203
265,29.093,32.323,208.203
266,29.093,32.423,208.203
267,29.197,32.566,208.481
268,29.197,32.666,208.481
269,29.197,32.766,208.481
270,29.197,32.865,208.481
271,29.197,32.965,208.481
272,29.197,33.065,208.481
273,29.197,33.165,208.481
274,29.197,33.265,208.481
275,29.197,33.365,208.481
276,29.197,33.465,208.481
277,29.197,33.565,208.481
278,29.197,33.665,208.481
279,28.989,33.675,207.927
280,29.093,33.72,208.203
281,29.197,33.764,208.481
282,29.197,33.864,208.481
283,29.197,33.964,208.481
284,29.197,34.064,208.481
285,29.197,34.164,208.481
286,29.197,34.264,208.481
287,29.197,34.364,208.481
288,29.197,34.464,208.481
289,29.197,34.564,208.481
290,29.197,34.664,208.481
291,29.197,34.763,208.481
292,29.197,34.863,208.481
293,29.197,34.963,208.481
294,29.197,35.063,208.481
295,29.197,35.263,208.481
296,29.197,35.363,208.481
297,29.197,35.463,208.481
298,29.301,35.61,208.759
299,29.301,35.71,208.759
300,29.301,36.01,208.759
301,29.301,36.11,208.759
302,29.301,36.21,208.759
303,29.301,36.31,208.759
304,29.301,36.41,208.759
305,29.301,36.51,208.759
306,29.301,36.61,208.759
307,29.301,36.71,208.759
308,29.301,36.81,208.759
309,29.301,36.91,208.759
310,29.301,37.01,208.759
311,29.301,37.11,208.759
312,29.301,37.21,208.759
313,29.301,37.31,208.759
314,29.301,37.411,208.759
315,29.301,37.511,208.759
316,29.301,37.611,208.759
317,29.301,37.711,208.759
318,29.301,37.811,208.759
319,29.301,37.911,208.759
320,29.301,38.011,208.759
321,29.301,38.111,208.759
322,29.301,38.211,208.759
323,29.301,38.311,208.759
324,29.301,38.511,208.759
325,29.301,38.611,208.759
326,29.301,38.711,208.759
327,29.301,38.911,208.759
328,29.301,39.111,208.759
329,29.405,39.163,209.037
330,29.405,39.263,209.037
331,29.405,39.464,209.037
