,X,Y,Z
93,30.169,12.421,205.74
94,30.169,12.52,205.74
95,30.169,12.618,205.74
96,30.169,12.816,205.74
97,30.169,12.914,205.74
98,30.27,13.129,206.011
99,30.27,13.326,206.011
100,30.27,13.425,206.011
101,30.27,13.523,206.011
102,30.27,13.622,206.011
103,30.27,13.721,206.011
104,30.27,13.918,206.011
105,30.169,13.999,205.74
106,30.169,14.097,205.74
107,30.169,14.196,205.74
108,30.27,14.313,206.011
109,30.27,14.511,206.011
110,30.27,14.609,206.011
111,30.27,14.807,206.011
112,30.27,14.905,206.011
113,30.27,15.004,206.011
114,30.27,15.103,206.011
115,30.27,15.202,206.011
116,30.27,15.3,206.011
117,30.27,15.399,206.011
118,30.27,15.498,206.011
119,30.27,15.596,206.011
120,30.27,15.695,206.011
121,30.27,15.794,206.011
122,30.27,15.893,206.011
123,30.27,15.991,206.011
124,30.27,16.09,206.011
125,30.27,16.189,206.011
126,30.27,16.287,206.011
127,30.27,16.386,206.011
128,30.27,16.485,206.011
129,30.27,16.584,206.011
130,30.27,16.682,206.011
131,30.372,16.803,206.283
132,30.372,16.902,206.283
133,30.372,17.001,206.283
134,30.372,17.198,206.283
135,30.372,17.297,206.283
136,30.372,17.396,206.283
137,30.372,17.495,206.283
138,30.372,17.693,206.283
139,30.372,17.791,206.283
140,30.372,17.989,206.283
141,30.474,18.112,206.555
142,30.474,18.211,206.555
143,30.474,18.31,206.555
144,30.474,18.409,206.555
145,30.474,18.508,206.555
146,30.474,18.607,206.555
147,30.474,18.706,206.555
148,30.474,18.805,206.555
149,30.474,18.904,206.555
150,30.474,19.003,206.555
151,30.474,19.102,206.555
152,30.474,19.201,206.555
153,30.474,19.3,206.555
154,30.474,19.399,206.555
155,30.474,19.498,206.555
156,30.474,19.596,206.555
157,30.474,19.695,206.555
158,30.474,19.794,206.555
159,30.474,19.893,206.555
160,30.474,19.992,206.555
161,30.474,20.091,206.555
162,30.474,20.19,206.555
163,30.474,20.289,206.555
164,30.474,20.388,206.555
165,30.474,20.487,206.555
166,30.577,20.613,206.828
167,30.577,20.812,206.828
168,30.474,20.982,206.555
169,30.474,21.081,206.555
170,30.474,21.279,206.555
171,30.474,21.378,206.555
172,30.474,21.477,206.555
173,30.474,21.576,206.555
174,30.474,21.675,206.555
175,30.474,21.774,206.555
176,30.474,21.873,206.555
177,30.474,21.972,206.555
178,30.474,22.071,206.555
179,30.577,22.397,206.828
180,30.577,22.595,206.828
181,30.679,22.625,207.101
182,30.679,22.923,207.101
183,30.679,23.022,207.101
184,30.679,23.122,207.101
185,30.679,23.221,207.101
186,30.679,23.32,207.101
187,30.679,23.419,207.101
188,30.679,23.518,207.101
189,30.679,23.618,207.101
190,30.679,23.717,207.101
191,30.679,23.816,207.101
192,30.679,24.015,207.101
193,30.679,24.213,207.101
194,30.782,24.444,207.376
195,30.782,24.543,207.376
196,30.782,24.643,207.376
197,30.782,24.742,207.376
198,30.782,24.841,207.376
199,30.782,24.941,207.376
200,30.782,25.04,207.376
201,30.782,25.139,207.376
202,30.782,25.239,207.376
203,30.782,25.338,207.376
204,30.782,25.438,207.376
205,30.782,25.736,207.376
206,30.885,26.068,207.651
207,30.885,26.168,207.651
208,30.885,26.267,207.651
209,30.885,26.367,207.651
210,30.885,26.466,207.651
211,30.885,26.566,207.651
212,30.885,26.665,207.651
213,30.885,26.765,207.651
214,30.885,26.864,207.651
215,30.885,26.964,207.651
216,30.885,27.063,207.651
217,30.885,27.163,207.651
218,30.885,27.262,207.651
219,30.885,27.362,207.651
220,30.885,27.461,207.651
221,30.885,27.561,207.651
222,30.885,27.66,207.651
223,30.885,27.76,207.651
224,30.885,27.859,207.651
225,30.885,27.959,207.651
226,30.885,28.058,207.651
227,30.885,28.158,207.651
228,30.885,28.257,207.651
229,30.885,28.357,207.651
230,30.885,28.456,207.651
231,30.885,28.556,207.651
232,30.885,28.655,207.651
233,30.885,28.755,207.651
234,30.885,28.854,207.651
235,30.885,28.954,207.651
236,30.885,29.053,207.651
237,30.885,29.153,207.651
238,30.885,29.252,207.651
239,30.885,29.352,207.651
240,30.885,29.451,207.651
241,30.989,29.49,207.927
242,30.989,29.69,207.927
243,30.989,29.889,207.927
244,30.989,29.988,207.927
245,30.989,30.088,207.927
246,30.989,30.387,207.927
247,30.989,30.487,207.927
248,31.093,30.627,208.203
249,31.093,30.826,208.203
250,31.093,31.026,208.203
251,31.093,31.126,208.203
252,31.093,31.325,208.203
253,30.782,31.3,207.376
254,30.885,31.342,207.651
255,30.989,31.383,207.927
256,30.989,31.583,207.927
257,31.093,31.625,208.203
258,31.093,31.824,208.203
259,31.093,31.924,208.203
260,31.093,32.024,208.203
261,31.093,32.123,208.203
262,31.093,32.223,208.203
263,31.093,32.323,208.203
264,31.093,32.423,208.203
265,31.093,32.522,208.203
266,31.093,32.622,208.203
267,31.093,32.822,208.203
268,31.093,32.921,208.203
269,31.093,33.021,208.203
270,31.197,33.065,208.481
271,31.197,33.265,208.481
272,31.197,33.365,208.481
273,31.197,33.465,208.481
274,31.197,33.565,208.481
275,31.197,33.665,208.481
276,31.197,33.764,208.481
277,31.197,33.864,208.481
278,31.197,33.964,208.481
279,31.197,34.064,208.481
280,31.197,34.164,208.481
281,31.197,34.264,208.481
282,31.197,34.364,208.481
283,31.197,34.464,208.481
284,31.197,34.564,208.481
285,31.197,34.664,208.481
286,31.197,34.763,208.481
287,31.197,34.863,208.481
288,31.197,34.963,208.481
289,31.197,35.063,208.481
290,31.197,35.163,208.481
291,31.197,35.263,208.481
292,31.197,35.363,208.481
293,31.197,35.463,208.481
294,31.197,35.563,208.481
295,31.197,35.662,208.481
296,31.197,35.762,208.481
297,31.197,35.862,208.481
298,31.197,36.062,208.481
299,31.301,36.51,208.759
300,31.301,36.71,208.759
301,31.301,36.81,208.759
302,31.301,36.91,208.759
303,31.301,37.01,208.759
304,31.301,37.11,208.759
305,31.301,37.21,208.759
306,31.301,37.31,208.759
307,31.301,37.411,208.759
308,31.301,37.511,208.759
309,31.301,37.611,208.759
310,31.301,37.711,208.759
311,31.301,37.811,208.759
312,31.301,37.911,208.759
313,31.301,38.011,208.759
314,31.301,38.111,208.759
315,31.301,38.211,208.759
316,31.301,38.311,208.759
317,31.301,38.611,208.759
318,31.405,38.863,209.037
319,31.405,39.163,209.037
320,31.405,39.364,209.037
321,31.301,39.411,208.759
