,X,Y,Z
0,13.665,1.371,204.397
1,13.665,1.469,204.397
2,13.665,1.665,204.397
3,13.665,1.959,204.397
4,13.765,2.157,204.664
5,13.765,2.354,204.664
6,13.765,2.452,204.664
7,13.765,2.55,204.664
8,13.765,2.648,204.664
9,13.765,2.746,204.664
10,13.765,2.844,204.664
11,13.765,2.942,204.664
12,13.765,3.04,204.664
13,13.765,3.138,204.664
14,13.866,3.24,204.932
15,13.866,3.437,204.932
16,13.866,3.633,204.932
17,13.866,3.731,204.932
18,13.866,3.83,204.932
19,13.866,3.928,204.932
20,13.866,4.026,204.932
21,13.866,4.124,204.932
22,13.866,4.222,204.932
23,13.866,4.321,204.932
24,13.866,4.419,204.932
25,13.866,4.517,204.932
26,13.866,4.615,204.932
27,13.866,4.713,204.932
28,13.866,5.106,204.932
29,13.966,5.113,205.201
30,13.966,5.211,205.201
31,13.966,5.408,205.201
32,13.966,5.506,205.201
33,13.966,5.604,205.201
34,13.966,5.703,205.201
35,13.966,5.801,205.201
36,13.966,5.899,205.201
37,13.966,5.998,205.201
38,13.966,6.096,205.201
39,13.966,6.194,205.201
40,13.966,6.293,205.201
41,13.966,6.391,205.201
42,13.966,6.784,205.201
43,14.068,6.99,205.47
44,14.068,7.089,205.47
45,14.068,7.187,205.47
46,13.966,7.374,205.201
47,14.068,7.384,205.47
48,13.966,7.473,205.201
49,14.068,7.581,205.47
50,14.068,7.778,205.47
51,14.068,7.876,205.47
52,14.068,8.073,205.47
53,14.068,8.27,205.47
54,14.068,8.368,205.47
55,14.068,8.565,205.47
56,14.169,8.675,205.74
57,14.169,8.774,205.74
58,14.169,8.872,205.74
59,14.169,8.971,205.74
60,14.169,9.07,205.74
61,14.169,9.168,205.74
62,14.169,9.267,205.74
63,14.169,9.365,205.74
64,14.169,9.464,205.74
65,14.169,9.562,205.74
66,14.169,9.661,205.74
67,14.169,9.76,205.74
68,14.169,9.858,205.74
69,14.169,9.957,205.74
70,14.169,10.055,205.74
71,14.169,10.154,205.74
72,14.169,10.253,205.74
73,14.169,10.351,205.74
74,14.169,10.45,205.74
75,14.169,10.647,205.74
76,14.169,10.844,205.74
77,14.169,10.943,205.74
78,14.27,10.957,206.011
79,14.27,11.154,206.011
80,14.169,11.238,205.74
81,14.169,11.435,205.74
82,14.169,11.633,205.74
83,14.169,11.731,205.74
84,14.169,11.928,205.74
85,14.169,12.027,205.74
86,14.27,12.142,206.011
87,14.27,12.339,206.011
88,14.27,12.536,206.011
89,14.27,12.635,206.011
90,14.27,12.734,206.011
91,14.27,12.833,206.011
92,14.27,12.931,206.011
93,14.27,13.03,206.011
94,14.27,13.129,206.011
95,14.27,13.227,206.011
96,14.27,13.326,206.011
97,14.27,13.425,206.011
98,14.27,13.523,206.011
99,14.27,13.622,206.011
100,14.372,13.64,206.283
101,14.372,13.739,206.283
102,14.372,13.937,206.283
103,14.372,14.036,206.283
104,14.27,14.116,206.011
105,14.372,14.134,206.283
106,14.27,14.214,206.011
107,14.27,14.313,206.011
108,14.372,14.431,206.283
109,14.372,14.53,206.283
110,14.372,14.629,206.283
111,14.372,14.826,206.283
112,14.372,14.925,206.283
113,14.372,15.024,206.283
114,14.372,15.123,206.283
115,14.372,15.222,206.283
116,14.372,15.32,206.283
117,14.372,15.419,206.283
118,14.372,15.518,206.283
119,14.372,15.617,206.283
120,14.372,15.716,206.283
121,14.372,15.914,206.283
122,14.474,16.033,206.555
123,14.474,16.231,206.555
124,14.474,16.429,206.555
125,14.474,16.528,206.555
126,14.474,16.627,206.555
127,14.474,16.726,206.555
128,14.474,16.825,206.555
129,14.474,16.924,206.555
130,14.474,17.023,206.555
131,14.474,17.122,206.555
132,14.474,17.221,206.555
133,14.474,17.32,206.555
134,14.474,17.419,206.555
135,14.474,17.617,206.555
136,14.474,17.716,206.555
137,14.577,17.938,206.828
138,14.577,18.136,206.828
139,14.474,18.211,206.555
140,14.577,18.334,206.828
141,14.577,18.433,206.828
142,14.577,18.532,206.828
143,14.577,18.631,206.828
144,14.577,18.73,206.828
145,14.577,18.929,206.828
146,14.577,19.028,206.828
147,14.577,19.127,206.828
148,14.577,19.226,206.828
149,14.577,19.325,206.828
150,14.577,19.424,206.828
151,14.577,19.523,206.828
152,14.577,19.622,206.828
153,14.577,19.721,206.828
154,14.577,19.92,206.828
155,14.474,19.992,206.555
156,14.474,20.091,206.555
157,14.474,20.19,206.555
158,14.577,20.217,206.828
159,14.577,20.316,206.828
160,14.577,20.514,206.828
161,14.577,20.613,206.828
162,14.577,20.713,206.828
163,14.577,20.812,206.828
164,14.577,20.911,206.828
165,14.577,21.01,206.828
166,14.577,21.109,206.828
167,14.577,21.208,206.828
168,14.577,21.307,206.828
169,14.577,21.406,206.828
170,14.577,21.505,206.828
171,14.577,21.604,206.828
172,14.577,21.803,206.828
173,14.679,21.931,207.101
174,14.679,22.129,207.101
175,14.679,22.228,207.101
176,14.679,22.427,207.101
177,14.679,22.526,207.101
178,14.679,22.625,207.101
179,14.679,22.725,207.101
180,14.679,22.824,207.101
181,14.679,22.923,207.101
182,14.782,22.953,207.376
183,14.782,23.053,207.376
184,14.782,23.152,207.376
185,14.782,23.252,207.376
186,14.782,23.351,207.376
187,14.782,23.45,207.376
188,14.782,23.55,207.376
189,14.782,23.649,207.376
190,14.782,23.748,207.376
191,14.782,23.848,207.376
192,14.782,23.947,207.376
193,14.782,24.046,207.376
194,14.782,24.146,207.376
195,14.782,24.245,207.376
196,14.782,24.345,207.376
197,14.782,24.444,207.376
198,14.782,24.543,207.376
199,14.782,24.643,207.376
200,14.885,24.675,207.651
201,14.885,24.775,207.651
202,14.989,24.907,207.927
203,14.989,25.007,207.927
204,14.989,25.107,207.927
205,14.989,25.206,207.927
206,14.989,25.406,207.927
207,14.989,25.505,207.927
208,14.989,25.605,207.927
209,14.989,25.704,207.927
210,14.989,25.804,207.927
211,14.989,25.904,207.927
212,14.989,26.003,207.927
213,14.989,26.103,207.927
214,14.989,26.203,207.927
215,14.989,26.302,207.927
216,14.989,26.402,207.927
217,14.989,26.501,207.927
218,14.989,26.601,207.927
219,14.989,26.701,207.927
220,14.989,26.8,207.927
221,14.989,26.9,207.927
222,14.989,27.0,207.927
223,14.989,27.099,207.927
224,14.989,27.199,207.927
225,14.989,27.298,207.927
226,14.989,27.398,207.927
227,14.989,27.498,207.927
228,14.989,27.597,207.927
229,14.989,27.697,207.927
230,14.989,27.797,207.927
231,14.989,27.896,207.927
232,14.989,27.996,207.927
233,15.093,28.133,208.203
234,15.093,28.332,208.203
235,15.093,28.432,208.203
236,15.093,28.532,208.203
237,15.093,28.632,208.203
238,15.093,28.731,208.203
239,15.093,28.831,208.203
240,15.093,28.931,208.203
241,15.093,29.031,208.203
242,15.093,29.131,208.203
243,15.093,29.23,208.203
244,15.093,29.33,208.203
245,15.093,29.43,208.203
246,15.093,29.53,208.203
247,15.093,29.729,208.203
248,15.197,29.769,208.481
249,15.197,29.869,208.481
250,15.197,30.068,208.481
251,15.197,30.168,208.481
252,15.197,30.268,208.481
253,15.197,30.368,208.481
254,15.093,30.527,208.203
255,15.197,30.568,208.481
256,15.093,30.627,208.203
257,15.093,30.826,208.203
258,15.093,30.926,208.203
259,15.093,31.026,208.203
260,15.093,31.126,208.203
261,15.093,31.226,208.203
262,15.093,31.325,208.203
263,15.093,31.425,208.203
264,15.093,31.525,208.203
265,15.093,31.625,208.203
266,15.093,31.724,208.203
267,15.093,31.824,208.203
