,X,Y,Z
0,49.765,1.471,204.664
1,49.866,1.473,204.932
2,49.866,1.571,204.932
3,49.866,1.669,204.932
4,49.866,1.768,204.932
5,49.866,1.866,204.932
6,49.866,1.964,204.932
7,49.866,2.062,204.932
8,49.866,2.16,204.932
9,49.866,2.258,204.932
10,49.866,2.357,204.932
11,49.765,2.452,204.664
12,49.866,2.553,204.932
13,49.866,2.651,204.932
14,49.866,2.749,204.932
15,49.866,2.946,204.932
16,49.966,2.95,205.201
17,49.966,3.146,205.201
18,49.966,3.245,205.201
19,49.966,3.343,205.201
20,49.966,3.441,205.201
21,49.966,3.54,205.201
22,49.966,3.638,205.201
23,49.966,3.736,205.201
24,49.966,3.835,205.201
25,49.966,3.933,205.201
26,49.966,4.031,205.201
27,49.966,4.13,205.201
28,49.966,4.228,205.201
29,49.966,4.326,205.201
30,49.966,4.425,205.201
31,49.966,4.523,205.201
32,49.966,4.621,205.201
33,49.966,4.72,205.201
34,49.966,4.818,205.201
35,49.966,4.916,205.201
36,49.966,5.014,205.201
37,49.966,5.113,205.201
38,49.966,5.211,205.201
39,49.966,5.309,205.201
40,49.966,5.408,205.201
41,49.966,5.506,205.201
42,50.068,5.612,205.47
43,50.068,5.71,205.47
44,50.068,6.006,205.47
45,50.068,6.104,205.47
46,50.068,6.301,205.47
47,50.068,6.596,205.47
48,50.169,6.802,205.74
49,50.169,7.098,205.74
50,50.169,7.196,205.74
51,50.169,7.295,205.74
52,50.169,7.394,205.74
53,50.169,7.492,205.74
54,50.169,7.591,205.74
55,50.169,7.689,205.74
56,50.169,7.788,205.74
57,50.169,7.887,205.74
58,50.169,7.985,205.74
59,50.169,8.084,205.74
60,50.169,8.182,205.74
61,50.169,8.281,205.74
62,50.169,8.379,205.74
63,50.169,8.478,205.74
64,50.169,8.577,205.74
65,50.169,8.675,205.74
66,50.169,8.774,205.74
67,50.169,8.971,205.74
68,50.169,9.168,205.74
69,50.27,9.279,206.011
70,50.27,9.476,206.011
71,50.27,9.575,206.011
72,50.27,9.674,206.011
73,50.27,9.772,206.011
74,50.27,9.871,206.011
75,50.27,9.97,206.011
76,50.27,10.069,206.011
77,50.27,10.167,206.011
78,50.27,10.266,206.011
79,50.27,10.365,206.011
80,50.372,10.477,206.283
81,50.372,10.576,206.283
82,50.372,10.675,206.283
83,50.372,10.873,206.283
84,50.372,10.971,206.283
85,50.372,11.07,206.283
86,50.372,11.169,206.283
87,50.372,11.268,206.283
88,50.372,11.367,206.283
89,50.372,11.466,206.283
90,50.372,11.564,206.283
91,50.372,11.663,206.283
92,50.372,11.762,206.283
93,50.372,11.861,206.283
94,50.372,11.96,206.283
95,50.372,12.158,206.283
96,50.372,12.256,206.283
97,50.372,12.454,206.283
98,50.474,12.569,206.555
99,50.474,12.668,206.555
100,50.474,12.767,206.555
101,50.474,12.866,206.555
102,50.474,12.965,206.555
103,50.474,13.064,206.555
104,50.474,13.163,206.555
105,50.474,13.262,206.555
106,50.474,13.361,206.555
107,50.474,13.46,206.555
108,50.474,13.559,206.555
109,50.474,13.658,206.555
110,50.474,13.757,206.555
111,50.474,13.856,206.555
112,50.474,13.955,206.555
113,50.474,14.054,206.555
114,50.474,14.153,206.555
115,50.474,14.252,206.555
116,50.474,14.351,206.555
117,50.474,14.45,206.555
118,50.474,14.549,206.555
119,50.474,14.648,206.555
120,50.474,14.747,206.555
121,50.474,14.846,206.555
122,50.474,14.945,206.555
123,50.474,15.143,206.555
124,50.474,15.44,206.555
125,50.577,15.658,206.828
126,50.577,15.856,206.828
127,50.577,15.956,206.828
128,50.577,16.055,206.828
129,50.577,16.154,206.828
130,50.577,16.253,206.828
131,50.577,16.352,206.828
132,50.577,16.451,206.828
133,50.577,16.55,206.828
134,50.577,16.649,206.828
135,50.577,16.748,206.828
136,50.577,16.847,206.828
137,50.577,17.046,206.828
138,50.679,17.167,207.101
139,50.679,17.366,207.101
140,50.679,17.465,207.101
141,50.679,17.564,207.101
142,50.679,17.664,207.101
143,50.679,17.763,207.101
144,50.679,17.862,207.101
145,50.679,17.961,207.101
146,50.679,18.061,207.101
147,50.679,18.16,207.101
148,50.679,18.259,207.101
149,50.679,18.358,207.101
150,50.679,18.458,207.101
151,50.679,18.557,207.101
152,50.679,18.656,207.101
153,50.679,18.755,207.101
154,50.679,18.854,207.101
155,50.679,18.954,207.101
156,50.679,19.053,207.101
157,50.679,19.251,207.101
158,50.679,19.351,207.101
159,50.679,19.549,207.101
160,50.679,19.648,207.101
161,50.782,19.674,207.376
162,50.782,19.873,207.376
163,50.782,19.972,207.376
164,50.782,20.072,207.376
165,50.782,20.171,207.376
166,50.782,20.271,207.376
167,50.782,20.37,207.376
168,50.782,20.469,207.376
169,50.782,20.569,207.376
170,50.782,20.668,207.376
171,50.782,20.767,207.376
172,50.782,20.867,207.376
173,50.782,20.966,207.376
174,50.782,21.065,207.376
175,50.782,21.165,207.376
176,50.782,21.264,207.376
177,50.782,21.364,207.376
178,50.782,21.463,207.376
179,50.782,21.562,207.376
180,50.782,21.662,207.376
181,50.782,21.761,207.376
182,50.782,21.86,207.376
183,50.782,21.96,207.376
184,50.782,22.059,207.376
185,50.782,22.159,207.376
186,50.782,22.258,207.376
187,50.782,22.357,207.376
188,50.782,22.457,207.376
189,50.782,22.556,207.376
190,50.782,22.655,207.376
191,50.782,22.755,207.376
192,50.782,22.854,207.376
193,50.782,22.953,207.376
194,50.782,23.053,207.376
195,50.885,23.183,207.651
196,50.885,23.282,207.651
197,50.885,23.581,207.651
198,50.885,23.68,207.651
199,50.885,23.879,207.651
200,50.885,23.979,207.651
201,50.989,24.21,207.927
202,50.989,24.31,207.927
203,50.989,24.509,207.927
204,50.989,24.608,207.927
205,51.093,24.641,208.203
206,51.093,24.841,208.203
207,51.093,24.94,208.203
208,51.093,25.04,208.203
209,50.989,25.107,207.927
210,50.989,25.206,207.927
211,50.989,25.505,207.927
212,51.093,25.639,208.203
213,51.093,25.838,208.203
214,51.093,25.938,208.203
215,51.093,26.138,208.203
216,51.093,26.237,208.203
217,51.093,26.337,208.203
218,51.093,26.437,208.203
219,51.093,26.537,208.203
220,51.093,26.636,208.203
221,51.093,26.736,208.203
222,51.093,26.836,208.203
223,51.093,26.936,208.203
224,51.093,27.035,208.203
225,51.093,27.135,208.203
226,51.093,27.235,208.203
227,51.093,27.335,208.203
228,51.093,27.435,208.203
229,51.093,27.534,208.203
230,51.093,27.634,208.203
231,51.093,27.734,208.203
232,51.093,27.834,208.203
233,51.093,27.933,208.203
234,51.093,28.033,208.203
235,51.093,28.133,208.203
236,51.093,28.233,208.203
237,51.093,28.332,208.203
238,51.093,28.432,208.203
239,51.093,28.532,208.203
240,51.093,28.632,208.203
241,51.197,28.67,208.481
242,51.197,28.77,208.481
243,51.197,28.97,208.481
244,51.197,29.169,208.481
245,51.301,29.308,208.759
246,51.301,29.408,208.759
247,51.301,29.608,208.759
248,51.301,29.708,208.759
249,51.301,29.808,208.759
250,51.301,29.908,208.759
251,51.301,30.008,208.759
252,51.301,30.108,208.759
253,51.301,30.208,208.759
254,51.301,30.309,208.759
255,51.301,30.409,208.759
256,51.301,30.509,208.759
257,51.301,30.609,208.759
258,51.301,30.709,208.759
259,51.301,30.809,208.759
260,51.301,30.909,208.759
261,51.301,31.009,208.759
262,51.301,31.109,208.759
263,51.301,31.209,208.759
264,51.301,31.309,208.759
