,X,Y,Z
162,40.474,20.091,206.555
163,40.474,20.19,206.555
164,40.474,20.289,206.555
165,40.474,20.388,206.555
166,40.474,20.487,206.555
167,40.474,20.685,206.555
168,40.474,20.784,206.555
169,40.372,20.856,206.283
170,40.372,21.053,206.283
171,40.372,21.251,206.283
172,40.372,21.35,206.283
173,40.372,21.449,206.283
174,40.372,21.547,206.283
175,40.372,21.646,206.283
176,40.372,21.745,206.283
177,40.372,21.844,206.283
178,40.372,21.943,206.283
179,40.372,22.042,206.283
180,40.372,22.239,206.283
181,40.474,22.368,206.555
182,40.474,22.566,206.555
183,40.474,22.764,206.555
184,40.474,22.863,206.555
185,40.474,22.962,206.555
186,40.577,23.091,206.828
187,40.577,23.19,206.828
188,40.577,23.289,206.828
189,40.577,23.388,206.828
190,40.577,23.487,206.828
191,40.577,23.686,206.828
192,40.577,23.785,206.828
193,40.577,23.884,206.828
194,40.679,24.213,207.101
195,40.679,24.511,207.101
196,40.679,24.61,207.101
197,40.679,24.809,207.101
198,40.679,24.908,207.101
199,40.679,25.106,207.101
200,40.679,25.205,207.101
201,40.782,25.239,207.376
202,40.782,25.438,207.376
203,40.782,25.537,207.376
204,40.782,25.636,207.376
205,40.782,25.736,207.376
206,40.782,25.835,207.376
207,40.782,25.934,207.376
208,40.782,26.034,207.376
209,40.782,26.133,207.376
210,40.782,26.232,207.376
211,40.782,26.332,207.376
212,40.782,26.431,207.376
213,40.782,26.531,207.376
214,40.782,26.63,207.376
215,40.782,26.729,207.376
216,40.782,26.829,207.376
217,40.782,26.928,207.376
218,40.782,27.027,207.376
219,40.782,27.226,207.376
220,40.782,27.425,207.376
221,40.679,27.587,207.101
222,40.679,27.686,207.101
223,40.679,27.786,207.101
224,40.679,27.984,207.101
225,40.679,28.083,207.101
226,40.679,28.282,207.101
227,40.679,28.381,207.101
228,40.782,28.419,207.376
229,40.782,28.617,207.376
230,40.782,28.717,207.376
231,40.782,29.114,207.376
232,40.885,29.352,207.651
233,40.885,29.451,207.651
234,40.989,29.49,207.927
235,40.989,29.69,207.927
236,40.885,29.849,207.651
237,40.885,29.949,207.651
238,40.885,30.048,207.651
239,40.885,30.247,207.651
240,40.885,30.347,207.651
241,40.885,30.446,207.651
242,40.885,30.546,207.651
243,40.885,30.645,207.651
244,40.885,30.745,207.651
245,40.885,30.844,207.651
246,40.885,30.944,207.651
247,40.885,31.043,207.651
248,40.885,31.441,207.651
249,40.989,31.483,207.927
250,40.989,31.682,207.927
251,40.989,31.782,207.927
252,40.989,31.881,207.927
253,40.989,31.981,207.927
254,40.989,32.081,207.927
255,40.989,32.18,207.927
256,40.989,32.28,207.927
257,40.989,32.38,207.927
258,40.989,32.479,207.927
259,40.989,32.579,207.927
260,40.989,32.678,207.927
261,40.989,32.778,207.927
262,40.989,32.878,207.927
263,40.989,32.977,207.927
264,40.989,33.077,207.927
265,40.989,33.177,207.927
266,40.989,33.276,207.927
267,40.989,33.376,207.927
268,40.989,33.476,207.927
269,40.989,33.575,207.927
270,40.989,33.675,207.927
271,40.989,33.874,207.927
272,40.989,34.073,207.927
273,40.989,34.173,207.927
274,41.093,34.218,208.203
275,41.093,34.318,208.203
276,41.093,34.418,208.203
277,41.093,34.518,208.203
278,41.093,34.617,208.203
279,41.093,34.717,208.203
280,41.093,34.817,208.203
281,41.093,34.917,208.203
282,41.093,35.016,208.203
283,41.093,35.116,208.203
284,41.093,35.316,208.203
285,41.197,35.363,208.481
286,41.197,35.463,208.481
287,41.197,35.662,208.481
288,41.197,35.762,208.481
289,41.197,35.862,208.481
290,41.197,35.962,208.481
291,41.197,36.062,208.481
292,41.197,36.162,208.481
293,41.197,36.262,208.481
294,41.197,36.362,208.481
295,41.197,36.462,208.481
296,41.197,36.562,208.481
297,41.197,36.661,208.481
298,41.197,36.761,208.481
299,41.197,36.861,208.481
300,41.197,37.061,208.481
301,41.197,37.161,208.481
302,41.197,37.361,208.481
303,41.301,37.511,208.759
304,41.301,37.611,208.759
305,41.301,37.711,208.759
306,41.301,37.811,208.759
307,41.301,37.911,208.759
308,41.301,38.011,208.759
309,41.301,38.111,208.759
310,41.301,38.211,208.759
311,41.301,38.311,208.759
312,41.301,38.411,208.759
313,41.301,38.511,208.759
314,41.301,38.611,208.759
315,41.301,38.711,208.759
316,41.301,38.811,208.759
317,41.301,38.911,208.759
318,41.301,39.011,208.759
319,41.301,39.111,208.759
320,41.301,39.211,208.759
321,41.301,39.311,208.759
322,41.301,39.411,208.759
