,X,Y,Z
0,53.665,1.371,204.397
1,53.765,1.373,204.664
2,53.765,1.471,204.664
3,53.866,1.473,204.932
4,53.866,1.571,204.932
5,53.866,1.669,204.932
6,53.866,1.768,204.932
7,53.866,1.866,204.932
8,53.866,1.964,204.932
9,53.866,2.062,204.932
10,53.866,2.16,204.932
11,53.866,2.258,204.932
12,53.866,2.357,204.932
13,53.866,2.455,204.932
14,53.866,2.553,204.932
15,53.866,2.651,204.932
16,53.866,2.749,204.932
17,53.866,2.848,204.932
18,53.866,2.946,204.932
19,53.866,3.044,204.932
20,53.866,3.142,204.932
21,53.866,3.339,204.932
22,53.866,3.437,204.932
23,53.966,3.441,205.201
24,53.966,3.835,205.201
25,53.966,3.933,205.201
26,53.966,4.031,205.201
27,53.966,4.13,205.201
28,53.966,4.228,205.201
29,53.966,4.326,205.201
30,53.966,4.425,205.201
31,53.966,4.523,205.201
32,53.966,4.621,205.201
33,53.966,4.72,205.201
34,54.068,4.824,205.47
35,54.068,4.923,205.47
36,54.068,5.218,205.47
37,54.068,5.316,205.47
38,54.068,5.513,205.47
39,54.068,5.612,205.47
40,54.068,5.71,205.47
41,54.068,5.809,205.47
42,54.068,5.907,205.47
43,54.068,6.006,205.47
44,54.068,6.104,205.47
45,54.068,6.203,205.47
46,54.068,6.301,205.47
47,54.068,6.596,205.47
48,54.169,6.802,205.74
49,54.169,7.098,205.74
50,54.169,7.196,205.74
51,54.169,7.295,205.74
52,54.169,7.394,205.74
53,54.169,7.492,205.74
54,54.169,7.591,205.74
55,54.169,7.689,205.74
56,54.169,7.788,205.74
57,54.169,7.887,205.74
58,54.169,7.985,205.74
59,54.169,8.084,205.74
60,54.169,8.182,205.74
61,54.169,8.281,205.74
62,54.169,8.379,205.74
63,54.169,8.478,205.74
64,54.169,8.577,205.74
65,54.169,8.675,205.74
66,54.169,8.872,205.74
67,54.27,9.279,206.011
68,54.27,9.476,206.011
69,54.27,9.575,206.011
70,54.27,9.674,206.011
71,54.27,9.772,206.011
72,54.27,9.871,206.011
73,54.27,9.97,206.011
74,54.27,10.069,206.011
75,54.27,10.167,206.011
76,54.27,10.266,206.011
77,54.27,10.365,206.011
78,54.27,10.463,206.011
79,54.27,10.661,206.011
80,54.27,10.76,206.011
81,54.372,10.774,206.283
82,54.372,10.971,206.283
83,54.372,11.07,206.283
84,54.27,11.154,206.011
85,54.372,11.169,206.283
86,54.27,11.352,206.011
87,54.372,11.466,206.283
88,54.372,11.564,206.283
89,54.372,11.663,206.283
90,54.372,11.861,206.283
91,54.372,11.96,206.283
92,54.372,12.059,206.283
93,54.372,12.158,206.283
94,54.372,12.256,206.283
95,54.372,12.355,206.283
96,54.372,12.454,206.283
97,54.372,12.553,206.283
98,54.372,12.751,206.283
99,54.474,12.866,206.555
100,54.474,13.064,206.555
101,54.474,13.262,206.555
102,54.474,13.361,206.555
